dt,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,dayofyear,hours,target
2018-02-12 17:00:00+00:00,7.0,99,27.7,2.8,0,0,0,0,0,0,11.9,74.4,0.0,992.1,33,2.5,101,0.1,43,17,84.40494791666656
2018-02-12 18:00:00+00:00,6.9,89,44.4,3.1,0,0,0,0,0,0,11.7,76.5,0.0,992.5,34,2.5,112,0.1,43,18,10.873911778132111
2018-02-12 19:00:00+00:00,6.9,79,47.2,3.3,0,0,0,0,0,0,11.6,77.8,0.0,992.6,35,2.6,124,0.1,43,19,0.0
2018-02-12 20:00:00+00:00,6.8,66,17.9,3.4,0,0,0,0,0,0,11.5,78.9,0.0,992.9,35,2.7,135,0.1,43,20,0.0
2018-02-12 21:00:00+00:00,6.7,49,0.0,3.4,0,0,0,0,0,0,11.3,80.0,0.0,993.1,35,2.9,144,0.1,43,21,0.0
2018-02-12 22:00:00+00:00,6.4,25,0.0,3.5,0,0,0,0,0,0,11.2,81.7,0.0,993.2,30,3.1,151,0.1,43,22,0.0
2018-02-12 23:00:00+00:00,6.2,-6,0.0,3.4,0,0,0,0,0,0,11.1,82.3,0.0,993.4,26,3.3,153,0.1,43,23,49.17704836527503
2018-02-13 00:00:00+00:00,6.2,-35,0.0,3.2,0,0,0,0,0,0,10.9,81.1,0.0,993.8,31,3.2,149,0.1,44,0,0.5328998168309517
2018-02-13 01:00:00+00:00,6.2,-56,0.0,3.0,0,0,0,0,0,0,10.8,80.2,0.0,994.1,38,2.7,141,0.1,44,1,0.0
2018-02-13 02:00:00+00:00,6.0,-71,27.0,2.8,0,0,0,0,0,0,10.7,79.7,0.0,994.2,44,2.2,131,0.1,44,2,0.0
2018-02-13 03:00:00+00:00,5.8,-83,47.5,2.6,0,0,0,0,0,0,10.7,79.6,0.0,994.4,51,1.9,120,0.1,44,3,81.45278159777301
2018-02-13 04:00:00+00:00,5.8,-93,43.3,2.4,0,0,0,0,0,0,10.8,78.8,0.0,994.8,54,1.6,108,0.1,44,4,3.2868808011213773
2018-02-13 05:00:00+00:00,5.9,-102,43.7,2.2,0,0,0,0,0,0,10.9,77.1,0.0,995.1,56,1.3,97,0.1,44,5,0.0
2018-02-13 06:00:00+00:00,5.9,-112,50.8,2.2,15,0,0,15,14,15,10.9,77.1,0.0,995.6,56,0.9,86,0.1,44,6,0.0
2018-02-13 07:00:00+00:00,6.0,-123,69.5,2.1,56,0,0,56,51,56,10.9,76.1,0.0,996.2,49,0.5,76,0.1,44,7,0.0
2018-02-13 08:00:00+00:00,6.4,-135,49.6,1.8,173,19,8,182,176,189,10.7,72.7,0.0,996.4,25,0.2,67,0.1,44,8,4.638583183288566
2018-02-13 09:00:00+00:00,6.8,-149,12.6,1.9,206,441,216,423,597,525,10.4,70.7,0.0,996.6,312,0.3,60,0.1,44,9,50.53348541259762
2018-02-13 10:00:00+00:00,7.4,-166,0.0,2.1,122,800,451,573,902,610,10.0,69.1,0.0,996.7,301,0.7,56,0.1,44,10,6.328368186950681
2018-02-13 11:00:00+00:00,7.8,177,0.0,2.3,117,829,481,598,940,604,9.4,68.0,0.0,996.3,313,0.8,55,0.1,44,11,18.96539437770843
2018-02-13 12:00:00+00:00,8.0,159,0.0,2.4,109,825,450,560,890,633,8.9,68.0,0.0,995.7,345,0.6,57,0.1,44,12,41.00412813822423
2018-02-13 13:00:00+00:00,8.2,144,0.0,2.6,100,777,361,461,752,674,8.7,67.3,0.0,995.4,357,0.6,62,0.1,44,13,247.84808858235635
2018-02-13 14:00:00+00:00,8.4,130,8.1,2.7,111,510,182,294,469,540,9.0,67.6,0.0,995.3,346,1.1,70,0.1,44,14,154.28333918253537
2018-02-13 15:00:00+00:00,8.3,119,28.9,2.9,93,39,9,102,109,115,9.3,69.3,0.0,995.3,18,1.7,79,0.1,44,15,723.0215504964189
2018-02-13 16:00:00+00:00,8.0,108,5.7,3.3,10,5,0,11,11,10,9.7,72.2,0.0,995.1,59,2.4,90,0.1,44,16,1551.1501668294216
2018-02-13 17:00:00+00:00,7.6,99,27.7,3.6,0,0,0,0,0,0,10.0,76.1,0.0,995.0,86,3.3,101,0.1,44,17,2474.5548502604133
2018-02-13 18:00:00+00:00,7.4,89,47.2,3.9,0,0,0,0,0,0,10.2,78.2,0.0,994.8,102,4.0,112,0.1,44,18,2870.6568196614567
2018-02-13 19:00:00+00:00,7.5,79,47.2,4.1,0,0,0,0,0,0,10.5,79.0,0.0,994.4,112,4.2,124,0.1,44,19,3319.929361979163
2018-02-13 20:00:00+00:00,7.4,66,20.8,4.3,0,0,0,0,0,0,11.0,80.1,0.0,994.1,121,3.9,134,0.1,44,20,3512.075113932288
2018-02-13 21:00:00+00:00,7.4,49,0.0,4.4,0,0,0,0,0,0,11.8,81.0,0.0,993.7,121,3.8,144,0.1,44,21,3460.617146809895
2018-02-13 22:00:00+00:00,7.7,25,0.0,4.5,0,0,0,0,0,0,12.2,80.2,0.0,993.1,123,4.0,151,0.1,44,22,3461.0514729817683
2018-02-13 23:00:00+00:00,7.9,-6,0.0,4.6,0,0,0,0,0,0,12.0,79.4,0.0,992.6,128,4.1,153,0.1,44,23,3538.243815104163
2018-02-14 00:00:00+00:00,7.6,-35,39.0,4.4,0,0,0,0,0,0,11.8,79.9,0.0,992.2,125,4.2,149,0.1,45,0,3511.5549723307267
2018-02-14 01:00:00+00:00,7.4,-56,30.8,4.2,0,0,0,0,0,0,11.6,80.4,0.0,991.5,125,4.5,141,0.1,45,1,3509.8806966145817
2018-02-14 02:00:00+00:00,7.4,-71,0.0,4.2,0,0,0,0,0,0,11.4,79.6,0.0,990.7,124,5.0,130,0.1,45,2,3555.3516438802067
2018-02-14 03:00:00+00:00,7.8,-83,0.0,4.0,0,0,0,0,0,0,11.3,76.9,0.0,989.8,123,5.4,119,0.1,45,3,3514.6564941406214
2018-02-14 04:00:00+00:00,8.0,-93,0.0,3.8,0,0,0,0,0,0,11.9,74.3,0.0,989.1,126,5.5,108,0.1,45,4,3573.570638020832
2018-02-14 05:00:00+00:00,8.2,-102,0.0,3.5,0,0,0,0,0,0,13.2,72.3,0.0,988.8,130,5.2,97,0.1,45,5,3561.878295898435
2018-02-14 06:00:00+00:00,8.5,-112,54.1,3.5,8,0,0,8,8,8,14.3,71.0,0.0,988.6,131,5.0,86,0.1,45,6,3556.401529947912
2018-02-14 07:00:00+00:00,8.8,-122,95.0,3.7,10,0,0,10,9,10,14.9,70.4,0.0,988.7,131,5.0,76,0.1,45,7,3489.291259765623
2018-02-14 08:00:00+00:00,9.2,-135,92.3,4.1,29,0,0,29,26,29,15.3,70.4,0.0,988.8,137,4.8,67,0.1,45,8,3462.485514322913
2018-02-14 09:00:00+00:00,9.5,-149,88.1,4.6,61,0,0,61,56,61,14.8,71.7,0.0,988.9,142,4.8,60,0.1,45,9,3467.225382486975
2018-02-14 10:00:00+00:00,10.3,-165,84.4,5.0,90,0,0,90,83,90,13.8,69.7,0.0,989.0,146,5.0,55,0.1,45,10,3502.084838867185
2018-02-14 11:00:00+00:00,11.6,177,53.9,5.3,158,206,120,278,354,282,13.0,65.0,0.0,988.9,163,5.4,54,0.1,45,11,3376.35099283854
2018-02-14 12:00:00+00:00,12.4,159,61.7,5.4,205,20,12,217,211,218,12.4,62.3,0.0,988.8,182,6.0,57,0.1,45,12,3116.5011800130183
2018-02-14 13:00:00+00:00,12.8,144,87.8,5.4,58,0,0,58,53,58,12.4,60.7,0.0,988.8,191,6.3,62,0.1,45,13,2615.5234781901017
2018-02-14 14:00:00+00:00,12.6,130,72.9,5.6,84,0,0,84,77,84,12.8,62.0,0.0,988.7,199,6.6,70,0.1,45,14,3462.48400878906
2018-02-14 15:00:00+00:00,12.2,118,58.9,5.9,55,0,0,55,51,55,12.8,65.6,0.0,989.1,203,6.9,79,0.1,45,15,3461.735270182288
2018-02-14 16:00:00+00:00,11.7,108,7.0,6.1,11,11,1,12,13,11,12.5,68.5,0.0,990.1,205,6.9,90,0.1,45,16,3461.3879801432267
2018-02-14 17:00:00+00:00,11.2,99,0.0,6.0,0,0,0,0,0,0,11.9,70.6,0.0,990.9,205,6.9,101,0.1,45,17,3472.451700846352
2018-02-14 18:00:00+00:00,10.8,89,0.0,5.9,0,0,0,0,0,0,10.8,71.7,0.0,991.6,201,6.7,112,0.1,45,18,3577.862711588538
2018-02-14 19:00:00+00:00,10.6,78,0.0,5.8,0,0,0,0,0,0,10.1,72.2,0.0,992.3,198,6.4,123,0.1,45,19,3532.5700276692664
2018-02-14 20:00:00+00:00,10.4,66,0.0,5.7,0,0,0,0,0,0,10.0,72.7,0.0,992.7,196,5.9,134,0.1,45,20,3439.9713541666647
2018-02-14 21:00:00+00:00,10.2,49,0.0,5.6,0,0,0,0,0,0,10.4,73.1,0.0,993.2,196,5.4,144,0.1,45,21,3543.644409179687
2018-02-14 22:00:00+00:00,9.9,25,0.0,5.3,0,0,0,0,0,0,11.5,73.1,0.0,993.6,196,4.5,151,0.1,45,22,3483.835693359372
2018-02-14 23:00:00+00:00,9.5,-6,0.0,5.0,0,0,0,0,0,0,12.4,73.8,0.0,994.1,201,2.9,152,0.1,45,23,2517.0663248697897
2018-02-15 00:00:00+00:00,9.3,-34,0.0,5.2,0,0,0,0,0,0,12.6,75.8,0.0,994.6,223,1.2,148,0.1,46,0,2150.335062662758
2018-02-15 01:00:00+00:00,9.0,-56,0.0,5.5,0,0,0,0,0,0,12.2,78.5,0.0,994.6,35,0.5,140,0.1,46,1,1334.6231384277314
2018-02-15 02:00:00+00:00,8.6,-71,0.0,5.5,0,0,0,0,0,0,11.8,80.6,0.0,994.4,81,1.4,130,0.1,46,2,2972.49963378906
2018-02-15 03:00:00+00:00,8.2,-82,0.0,5.2,0,0,0,0,0,0,11.6,81.4,0.0,994.6,90,1.8,119,0.1,46,3,2617.04602050781
2018-02-15 04:00:00+00:00,8.1,-92,0.0,5.3,0,0,0,0,0,0,11.8,82.5,0.0,995.0,87,2.0,108,0.1,46,4,1883.68450927734
2018-02-15 05:00:00+00:00,8.1,-102,8.3,5.7,0,0,0,0,0,0,11.9,84.8,0.0,995.2,82,2.2,97,0.1,46,5,836.0797017415348
2018-02-15 06:00:00+00:00,8.2,-112,53.4,6.0,10,0,0,10,9,10,11.9,86.0,0.0,995.5,82,2.7,86,0.1,46,6,707.0857213338213
2018-02-15 07:00:00+00:00,8.4,-122,47.6,6.1,100,31,10,109,113,127,12.1,85.7,0.0,995.8,83,3.1,75,0.1,46,7,732.5952199300115
2018-02-15 08:00:00+00:00,9.0,-135,30.7,6.4,220,58,24,244,251,271,12.5,83.5,0.0,996.0,76,3.5,67,0.1,46,8,284.6301625569657
2018-02-15 09:00:00+00:00,9.9,-149,24.4,6.6,275,178,90,365,427,406,13.1,80.2,0.0,996.1,65,3.9,59,0.1,46,9,20.94587834676103
2018-02-15 10:00:00+00:00,10.7,-165,8.2,6.8,171,630,361,531,784,562,13.5,77.1,0.0,996.0,59,4.0,55,0.1,46,10,50.58566220601397
2018-02-15 11:00:00+00:00,11.3,177,8.6,7.0,170,647,381,551,814,556,13.9,74.9,0.0,995.7,49,4.1,54,0.1,46,11,364.0228449503577
2018-02-15 12:00:00+00:00,11.4,159,35.2,7.2,262,186,106,368,438,380,14.3,74.9,0.0,995.3,36,4.7,56,0.1,46,12,420.0353597005205
2018-02-15 13:00:00+00:00,11.2,143,60.4,7.3,186,0,0,186,171,186,14.9,76.7,0.0,995.1,31,5.8,62,0.1,46,13,807.9840901692705
2018-02-15 14:00:00+00:00,10.8,130,55.9,7.4,137,0,0,137,126,137,15.5,79.5,0.0,995.1,30,6.4,70,0.1,46,14,1310.0650024414017
2018-02-15 15:00:00+00:00,10.2,118,46.1,7.3,84,0,0,84,77,84,15.8,82.2,0.0,995.3,31,6.6,79,0.1,46,15,1782.66564941406
2018-02-15 16:00:00+00:00,9.6,108,75.8,7.0,7,0,0,7,6,7,15.7,84.4,0.0,995.6,33,7.0,89,0.1,46,16,2081.205017089841
2018-02-15 17:00:00+00:00,9.0,98,75.8,6.8,0,0,0,0,0,0,15.1,86.1,0.0,996.0,37,7.5,101,0.1,46,17,2284.0028076171834
2018-02-15 18:00:00+00:00,8.6,89,76.3,6.6,0,0,0,0,0,0,14.6,87.2,0.0,996.4,41,7.7,112,0.1,46,18,2459.91585286458
2018-02-15 19:00:00+00:00,8.3,78,76.3,6.4,0,0,0,0,0,0,14.4,88.1,0.0,996.7,43,7.7,123,0.1,46,19,2461.7712809244767
2018-02-15 20:00:00+00:00,8.1,65,75.3,6.4,0,0,0,0,0,0,14.4,89.0,0.0,997.1,44,7.8,134,0.1,46,20,2909.3046468098933
2018-02-15 21:00:00+00:00,8.0,48,69.7,6.4,0,0,0,0,0,0,14.4,89.3,0.0,997.4,46,7.7,143,0.1,46,21,2964.147989908852
2018-02-15 22:00:00+00:00,8.0,24,75.3,6.2,0,0,0,0,0,0,14.6,89.0,0.0,998.0,43,7.4,150,0.1,46,22,2922.890177408852
2018-02-15 23:00:00+00:00,7.8,-6,75.5,6.1,0,0,0,0,0,0,14.8,88.7,0.0,998.5,39,7.2,152,0.1,46,23,3071.5057779947897
2018-02-16 00:00:00+00:00,7.9,-34,75.5,6.1,0,0,0,0,0,0,14.6,88.7,0.0,998.7,38,7.3,148,0.1,47,0,2855.2868245442683
2018-02-16 01:00:00+00:00,7.8,-55,78.8,6.1,0,0,0,0,0,0,14.5,89.3,0.0,999.0,37,7.2,140,0.1,47,1,2587.9004720052067
2018-02-16 02:00:00+00:00,7.6,-70,26.3,6.1,0,0,0,0,0,0,14.3,90.5,0.0,999.0,38,7.0,130,0.1,47,2,2776.360961914062
2018-02-16 03:00:00+00:00,7.4,-82,0.0,6.1,0,0,0,0,0,0,14.4,91.5,0.0,999.2,39,7.0,119,0.1,47,3,2695.6178792317683
2018-02-16 04:00:00+00:00,7.4,-92,0.0,6.1,0,0,0,0,0,0,14.4,91.1,0.0,999.4,41,7.2,108,0.1,47,4,2547.0106608072883
2018-02-16 05:00:00+00:00,7.4,-102,9.0,5.9,0,0,0,0,0,0,14.5,89.6,0.0,999.6,43,7.5,96,0.1,47,5,2701.17053222656
2018-02-16 06:00:00+00:00,7.5,-111,10.4,5.7,34,61,8,42,56,42,14.7,88.1,0.0,1000.3,44,7.7,85,0.1,47,6,2601.5085042317683
2018-02-16 07:00:00+00:00,7.6,-122,49.0,5.6,101,0,0,101,93,101,14.9,87.5,0.0,1001.0,43,7.8,75,0.1,47,7,1980.980834960932
2018-02-16 08:00:00+00:00,7.9,-134,62.3,5.6,141,0,0,141,130,141,15.0,85.1,0.0,1001.2,44,7.6,66,0.1,47,8,1531.2158406575466
2018-02-16 09:00:00+00:00,8.4,-149,63.1,5.6,185,0,0,185,170,185,15.1,82.5,0.0,1001.5,42,7.4,59,0.1,47,9,1240.615315755205
2018-02-16 10:00:00+00:00,8.5,-165,82.9,5.5,99,0,0,99,90,99,15.2,81.4,0.0,1001.9,40,7.1,55,0.1,47,10,1430.077819824215
2018-02-16 11:00:00+00:00,8.5,177,87.5,5.4,75,0,0,75,68,75,15.1,81.1,0.0,1002.1,35,6.9,54,0.1,47,11,1801.8439941406216
2018-02-16 12:00:00+00:00,8.6,159,89.8,5.6,56,0,0,56,52,56,14.9,81.4,0.0,1001.7,32,6.9,56,0.1,47,12,2012.2993164062464
2018-02-16 13:00:00+00:00,8.8,143,80.5,5.8,88,0,0,88,80,88,14.6,81.5,0.0,1001.4,33,6.9,61,0.1,47,13,2194.1723022460915
2018-02-16 14:00:00+00:00,8.7,130,65.1,5.9,107,0,0,107,98,107,14.3,82.6,0.0,1001.2,34,6.7,69,0.1,47,14,1911.33784993489
2018-02-16 15:00:00+00:00,8.5,118,62.3,6.0,54,0,0,54,49,54,14.0,84.0,0.0,1001.1,35,6.6,79,0.1,47,15,2197.0067952473933
2018-02-16 16:00:00+00:00,8.5,108,9.3,6.0,11,3,0,11,11,10,13.8,84.6,0.0,1001.4,36,6.5,89,0.1,47,16,2107.3311360677067
2018-02-16 17:00:00+00:00,8.4,98,0.0,6.2,0,0,0,0,0,0,13.7,85.7,0.0,1001.8,34,6.5,100,0.1,47,17,2079.072326660153
2018-02-16 18:00:00+00:00,8.3,88,0.0,6.2,0,0,0,0,0,0,13.6,87.2,0.0,1002.0,33,6.5,112,0.1,47,18,1817.61000569661
2018-02-16 19:00:00+00:00,8.2,78,0.0,6.4,0,0,0,0,0,0,13.5,88.1,0.0,1002.1,33,6.3,123,0.1,47,19,1749.5736490885383
2018-02-16 20:00:00+00:00,8.2,65,0.0,6.4,0,0,0,0,0,0,13.4,89.0,0.0,1002.1,36,6.0,134,0.1,47,20,1828.82084147135
2018-02-16 21:00:00+00:00,8.0,48,0.0,6.5,0,0,0,0,0,0,13.2,89.9,0.0,1002.1,41,5.7,143,0.1,47,21,1350.4451904296832
2018-02-16 22:00:00+00:00,8.1,24,0.0,6.0,0,0,0,0,0,0,13.0,86.6,0.0,1002.1,42,5.1,150,0.1,47,22,1233.637491861975
2018-02-16 23:00:00+00:00,8.2,-6,0.0,5.6,0,0,0,0,0,0,13.1,83.7,0.0,1002.2,36,4.5,152,0.1,47,23,1361.1174926757783
2018-02-17 00:00:00+00:00,8.2,-34,0.0,5.8,0,0,0,0,0,0,13.1,84.8,0.0,1002.1,30,4.5,148,0.1,48,0,1703.2911783854115
2018-02-17 01:00:00+00:00,8.0,-55,0.0,5.8,0,0,0,0,0,0,13.0,85.7,0.0,1002.0,28,4.4,140,0.1,48,1,1443.2163289387984
2018-02-17 02:00:00+00:00,7.9,-70,0.0,5.8,0,0,0,0,0,0,13.0,86.6,0.0,1001.9,26,4.5,130,0.1,48,2,1073.910695393878
2018-02-17 03:00:00+00:00,7.8,-82,0.0,5.6,0,0,0,0,0,0,13.1,86.3,0.0,1001.8,22,4.9,119,0.1,48,3,1171.792765299477
2018-02-17 04:00:00+00:00,7.8,-92,12.4,5.5,0,0,0,0,0,0,13.1,85.4,0.0,1002.1,21,5.3,107,0.1,48,4,1419.7978312174434
2018-02-17 05:00:00+00:00,7.8,-101,15.9,5.5,0,0,0,0,0,0,13.1,85.1,0.0,1002.4,23,5.5,96,0.1,48,5,2280.351847330725
2018-02-17 06:00:00+00:00,7.9,-111,66.9,5.5,11,0,0,11,10,11,13.1,85.1,0.0,1002.8,21,5.7,85,0.1,48,6,2608.618815104164
2018-02-17 07:00:00+00:00,7.8,-122,77.5,5.4,49,0,0,49,45,49,13.1,85.1,0.0,1003.2,19,6.2,75,0.1,48,7,2811.708984375
2018-02-17 08:00:00+00:00,7.9,-134,80.0,5.2,75,0,0,75,69,75,12.9,83.3,0.0,1003.4,21,6.4,66,0.1,48,8,1872.8075154622368
2018-02-17 09:00:00+00:00,8.0,-149,87.3,5.1,65,0,0,65,59,65,12.7,81.6,0.0,1003.4,24,6.1,59,0.1,48,9,2048.7600301106736
2018-02-17 10:00:00+00:00,7.8,-165,93.3,4.8,39,0,0,39,36,39,12.7,81.0,0.0,1003.5,25,5.9,54,0.1,48,10,2254.89766438802
2018-02-17 11:00:00+00:00,7.6,177,91.0,4.4,54,0,0,54,50,54,12.8,80.5,0.0,1003.5,22,5.9,53,0.1,48,11,1914.72835286458
2018-02-17 12:00:00+00:00,7.6,159,90.8,4.4,52,0,0,52,48,52,12.6,80.2,0.0,1003.1,20,6.0,56,0.1,48,12,1432.9981689453068
2018-02-17 13:00:00+00:00,7.6,143,87.5,4.4,58,0,0,58,53,58,12.3,79.9,0.0,1002.7,23,5.8,61,0.1,48,13,1322.1546427408816
2018-02-17 14:00:00+00:00,7.5,129,75.6,4.2,78,0,0,78,71,78,11.8,79.9,0.0,1002.3,26,5.5,69,0.1,48,14,1329.7951863606734
2018-02-17 15:00:00+00:00,7.3,118,66.5,4.2,49,0,0,49,45,49,11.4,80.4,0.0,1002.2,25,5.5,78,0.1,48,15,2022.633341471352
2018-02-17 16:00:00+00:00,7.1,107,10.6,4.0,11,7,1,12,12,11,10.8,80.4,0.0,1002.3,27,5.4,89,0.1,48,16,1725.730672200517
2018-02-17 17:00:00+00:00,6.9,98,0.0,3.7,0,0,0,0,0,0,10.0,80.1,0.0,1002.5,31,5.2,100,0.1,48,17,1547.57065836588
2018-02-17 18:00:00+00:00,6.8,88,0.0,3.6,0,0,0,0,0,0,9.2,80.1,0.0,1002.6,35,5.1,111,0.1,48,18,1129.100240071612
2018-02-17 19:00:00+00:00,6.8,77,0.0,3.6,0,0,0,0,0,0,8.6,80.0,0.0,1002.5,37,5.0,123,0.1,48,19,1311.1089782714805
2018-02-17 20:00:00+00:00,6.7,65,0.0,3.4,0,0,0,0,0,0,8.1,79.8,0.0,1002.5,40,4.8,133,0.1,48,20,1017.924418131508
2018-02-17 21:00:00+00:00,6.7,48,0.0,3.2,0,0,0,0,0,0,7.7,78.9,0.0,1002.4,43,4.6,143,0.1,48,21,320.5706876118974
2018-02-17 22:00:00+00:00,6.6,24,0.0,3.1,0,0,0,0,0,0,8.2,78.3,0.0,1002.2,40,4.3,150,0.1,48,22,47.704389711220976
2018-02-17 23:00:00+00:00,6.4,-6,0.0,3.0,0,0,0,0,0,0,8.8,78.3,0.0,1001.8,38,4.2,151,0.1,48,23,9.691850433746954
2018-02-18 00:00:00+00:00,6.4,-34,0.0,3.0,0,0,0,0,0,0,9.0,78.6,0.0,1001.7,37,4.1,148,0.1,49,0,3.048041065533942
2018-02-18 01:00:00+00:00,6.4,-55,0.0,3.0,0,0,0,0,0,0,9.2,79.1,0.0,1001.5,38,4.1,140,0.1,49,1,0.5100768407185866
2018-02-18 02:00:00+00:00,6.1,-70,0.0,2.8,0,0,0,0,0,0,9.3,79.7,0.0,1001.2,39,3.8,130,0.1,49,2,4.802286783854167
2018-02-18 03:00:00+00:00,5.9,-81,0.0,2.7,0,0,0,0,0,0,9.3,80.2,0.0,1001.0,44,3.5,119,0.1,49,3,38.86634564399715
2018-02-18 04:00:00+00:00,5.9,-92,0.0,2.6,0,0,0,0,0,0,9.2,79.9,0.0,1000.7,53,3.6,107,0.1,49,4,0.0
2018-02-18 05:00:00+00:00,5.9,-101,0.0,2.5,0,0,0,0,0,0,9.1,78.8,0.0,1000.6,62,3.6,96,0.1,49,5,0.0
2018-02-18 06:00:00+00:00,6.0,-111,0.0,2.4,28,243,31,60,117,61,9.4,77.7,0.0,1000.7,65,3.3,85,0.1,49,6,0.0
2018-02-18 07:00:00+00:00,6.3,-122,0.0,2.5,65,617,166,230,405,480,9.8,76.7,0.0,1000.8,67,3.3,75,0.1,49,7,0.0
2018-02-18 08:00:00+00:00,7.2,-134,0.0,2.8,78,781,323,401,656,723,10.1,74.1,0.0,1000.5,67,3.3,66,0.1,49,8,0.0
2018-02-18 09:00:00+00:00,7.9,-148,0.0,3.0,84,861,450,534,843,694,10.4,71.2,0.0,1000.2,62,3.0,59,0.1,49,9,0.5947422434886288
2018-02-18 10:00:00+00:00,8.4,-165,0.0,2.8,85,900,529,614,954,653,10.7,67.6,0.0,999.7,60,2.5,54,0.1,49,10,0.0
2018-02-18 11:00:00+00:00,9.0,177,0.0,2.6,86,906,547,633,980,639,11.0,64.7,0.0,999.0,50,2.2,53,0.1,49,11,0.0
2018-02-18 12:00:00+00:00,9.3,159,0.0,3.0,84,888,506,590,921,665,11.5,64.5,0.0,998.3,27,2.3,55,0.1,49,12,0.0
2018-02-18 13:00:00+00:00,9.6,143,0.0,3.6,81,835,407,489,779,706,11.9,66.0,0.0,997.9,12,2.4,61,0.1,49,13,0.0
2018-02-18 14:00:00+00:00,9.8,129,0.0,4.4,71,741,270,341,570,694,12.5,68.9,0.0,997.6,4,2.3,69,0.1,49,14,0.0
2018-02-18 15:00:00+00:00,9.8,117,7.0,4.9,64,419,92,157,269,277,12.9,71.3,0.0,997.5,359,2.3,78,0.1,49,15,0.0
2018-02-18 16:00:00+00:00,9.2,107,48.6,5.0,13,8,1,14,15,13,13.3,75.0,0.0,997.5,1,2.5,89,0.1,49,16,0.0
2018-02-18 17:00:00+00:00,8.4,97,49.5,5.0,0,0,0,0,0,0,13.6,79.4,0.0,997.6,15,2.9,100,0.1,49,17,0.0
2018-02-18 18:00:00+00:00,7.9,88,46.9,4.9,0,0,0,0,0,0,13.8,81.1,0.0,997.7,32,3.4,111,0.1,49,18,0.0
2018-02-18 19:00:00+00:00,7.6,77,46.8,4.8,0,0,0,0,0,0,13.8,81.9,0.0,997.5,45,3.9,122,0.1,49,19,0.0
2018-02-18 20:00:00+00:00,7.1,64,13.4,4.5,0,0,0,0,0,0,13.6,83.5,0.0,997.3,55,4.2,133,0.1,49,20,39.00040864944453
2018-02-18 21:00:00+00:00,6.6,47,0.0,4.2,0,0,0,0,0,0,13.3,84.7,0.0,997.0,61,4.3,143,0.1,49,21,10.06201171875
2018-02-18 22:00:00+00:00,6.3,24,33.7,4.2,0,0,0,0,0,0,12.7,86.1,0.0,996.7,56,4.1,149,0.1,49,22,112.27428944905562
2018-02-18 23:00:00+00:00,6.1,-6,47.2,4.2,0,0,0,0,0,0,12.3,87.9,0.0,996.5,47,4.2,151,0.1,49,23,176.44191487630158
2018-02-19 00:00:00+00:00,6.0,-33,45.9,4.3,0,0,0,0,0,0,12.2,88.8,0.0,996.3,45,4.6,147,0.09,50,0,1124.3316243489578
2018-02-19 01:00:00+00:00,5.9,-54,46.6,4.3,0,0,0,0,0,0,12.2,89.8,0.0,996.0,47,4.9,139,0.09,50,1,1486.0710245768184
2018-02-19 02:00:00+00:00,5.9,-69,46.5,4.4,0,0,0,0,0,0,12.2,90.1,0.0,995.6,50,5.1,129,0.09,50,2,1299.49626668294
2018-02-19 03:00:00+00:00,5.9,-81,39.0,4.4,0,0,0,0,0,0,12.3,90.1,0.0,995.4,50,5.4,118,0.09,50,3,2151.375467936193
2018-02-19 04:00:00+00:00,5.7,-91,50.7,4.2,0,0,0,0,0,0,12.5,90.1,0.0,995.3,49,5.6,107,0.09,50,4,3205.0256754557267
2018-02-19 05:00:00+00:00,5.8,-101,56.5,4.3,0,0,0,0,0,0,12.7,90.1,0.0,995.5,48,5.9,96,0.09,50,5,2305.5860188802067
2018-02-19 06:00:00+00:00,6.0,-111,35.4,4.4,38,78,10,49,66,51,12.8,89.5,0.0,995.8,48,6.2,85,0.09,50,6,2769.6503499348914
2018-02-19 07:00:00+00:00,6.3,-121,23.6,4.4,123,204,59,181,239,284,12.8,87.6,0.0,996.1,50,6.6,74,0.09,50,7,2506.960693359373
2018-02-19 08:00:00+00:00,7.0,-134,21.3,4.5,182,322,136,318,423,459,12.7,84.1,0.0,996.2,52,6.8,65,0.09,50,8,2978.605021158852
2018-02-19 09:00:00+00:00,7.8,-148,25.6,4.7,233,315,161,395,503,469,12.5,80.8,0.0,996.1,53,7.0,58,0.09,50,9,3374.5546468098933
2018-02-19 10:00:00+00:00,8.4,-165,23.1,4.6,281,320,190,471,597,485,12.5,77.5,0.0,995.9,53,7.1,54,0.09,50,10,3563.9296874999964
2018-02-19 11:00:00+00:00,8.7,177,34.5,4.6,339,120,73,412,447,414,12.5,75.2,0.0,995.5,51,7.4,53,0.09,50,11,3481.835489908852
2018-02-19 12:00:00+00:00,8.8,159,31.3,4.6,319,148,86,406,454,418,12.6,74.9,0.0,995.1,46,7.5,55,0.09,50,12,3354.24446614583
2018-02-19 13:00:00+00:00,8.9,143,50.9,4.6,241,0,0,241,221,241,12.9,74.7,0.0,995.1,40,7.5,61,0.09,50,13,2951.546346028644
