dt,WS,WD,Month,hours,dayofyear,target
2018-01-31 20:00:00,4.07030797004699,269.47518920898386,1,20,31,93.95259221394832
2018-01-31 21:00:00,5.87866353988647,232.81756591796815,1,21,31,535.7542419433587
2018-01-31 22:00:00,6.781573692957555,233.16676839192667,1,22,31,830.9169413248695
2018-01-31 23:00:00,7.066211382548008,219.46391805012985,1,23,31,965.7642008463512
2018-02-01 00:00:00,12.506230036417584,195.7944030761713,2,0,32,3445.1890462239567
2018-02-01 01:00:00,12.70812352498365,200.64681752522733,2,1,32,3535.163736979163
2018-02-01 02:00:00,13.975366592407184,195.9059015909827,2,2,32,3499.9941813151
2018-02-01 03:00:00,12.97457997004185,192.6712849934892,2,3,32,3462.96309407552
2018-02-01 04:00:00,12.883291721343932,197.9589640299475,2,4,32,3521.714152018225
2018-02-01 05:00:00,12.302140235900834,199.99519856770783,2,5,32,3447.25431315104
2018-02-01 06:00:00,11.920901616414334,200.3739191691077,2,6,32,3335.090332031248
2018-02-01 07:00:00,11.585784594217891,199.59587097167915,2,7,32,3187.1147054036437
2018-02-01 08:00:00,11.737753073374366,196.94193522135348,2,8,32,3406.690795898435
2018-02-01 09:00:00,12.144400119781452,198.166132609049,2,9,32,3299.3586832682267
2018-02-01 10:00:00,15.291804949442485,194.010101318359,2,10,32,3599.18615722656
2018-02-01 11:00:00,14.183306535084984,199.8987325032548,2,11,32,3576.119018554685
2018-02-01 12:00:00,11.16583172480261,200.47458394368437,2,12,32,2983.1072184244767
2018-02-01 13:00:00,10.655051072438516,199.99978637695267,2,13,32,2809.1403401692683
2018-02-01 14:00:00,12.01883331934605,208.8595987955725,2,14,32,3416.3639729817683
2018-02-01 15:00:00,11.787108262379917,203.06045023600237,2,15,32,3344.574462890623
2018-02-01 16:00:00,13.00701491038,202.377502441406,2,16,32,3549.924153645832
2018-02-01 17:00:00,12.438149929046569,202.35004933675089,2,17,32,3519.70198567708
2018-02-01 18:00:00,12.022909959157266,189.978683471679,2,18,32,3369.1701660156214
2018-02-01 19:00:00,10.640756607055616,197.248781840006,2,19,32,2721.273030598955
2018-02-01 20:00:00,11.801179567972795,200.98168182373,2,20,32,3229.6948242187464
2018-02-01 21:00:00,10.564963340759236,200.96361796061169,2,21,32,2591.6224568684866
2018-02-01 22:00:00,8.947057723999018,191.4347991943353,2,22,32,1791.969319661455
2018-02-01 23:00:00,8.750607252120965,178.9461491902665,2,23,32,1739.1618448893198
2018-02-02 00:00:00,20.15546321868892,197.158953348795,2,0,33,3602.460367838538
2018-02-02 01:00:00,20.8613030115763,193.55569966634064,2,1,33,3601.5535074869786
2018-02-02 02:00:00,19.97432168324785,190.0468546549473,2,2,33,3601.24768066406
2018-02-02 03:00:00,21.847363471984803,188.5288848876949,2,3,33,3600.9963378906214
2018-02-02 04:00:00,23.746877034505165,186.49933369954385,2,4,33,3601.00215657552
2018-02-02 05:00:00,21.511291503906204,190.62223561604785,2,5,33,3601.4866943359334
2018-02-02 06:00:00,18.92925834655758,190.41279856363903,2,6,33,3601.897705078123
2018-02-02 07:00:00,20.0971396764119,190.23496500650984,2,7,33,3601.582356770832
2018-02-02 08:00:00,18.240036646525017,194.24398549397748,2,8,33,3601.891886393229
2018-02-02 09:00:00,17.542689959208115,196.24603271484327,2,9,33,2183.8461507161437
2018-02-02 10:00:00,19.48821004231769,190.85928599039667,2,10,33,3438.547810872395
2018-02-02 11:00:00,18.358363469441667,194.36285146077415,2,11,33,3602.1201578776017
2018-02-02 12:00:00,19.17167981465653,196.79969787597636,2,12,33,3601.8308512369767
2018-02-02 13:00:00,17.03895680109655,195.6249033610021,2,13,33,3601.7967936197897
2018-02-02 14:00:00,15.892620245615582,199.37593332926403,2,14,33,3602.489827473955
2018-02-02 15:00:00,17.960843404134085,201.2374649047845,2,15,33,3602.3223470052067
2018-02-02 16:00:00,17.465384801228797,202.112302144368,2,16,33,3602.663004557288
2018-02-02 17:00:00,15.892289956410666,203.11556752522733,2,17,33,3602.6526285807267
2018-02-02 18:00:00,15.570869922637884,201.7049179077144,2,18,33,3505.33215332031
2018-02-02 19:00:00,16.60359509785965,203.20825195312463,2,19,33,3603.0124918619767
2018-02-02 20:00:00,17.238941510518334,208.02784983317017,2,20,33,3602.792358398437
2018-02-02 21:00:00,17.943683306376084,207.4774475097653,2,21,33,3602.7773437499964
2018-02-02 22:00:00,16.89868799845375,198.81718444824185,2,22,33,3602.8816731770817
2018-02-02 23:00:00,16.907759666442818,194.84976704915317,2,23,33,3602.565348307288
2018-02-03 00:00:00,15.702596664428649,202.12349955240836,2,0,34,3460.7637125651017
2018-02-03 01:00:00,15.724319934844916,198.9356842041012,2,1,34,3460.7676595052067
2018-02-03 02:00:00,15.197906812032016,199.1398671468095,2,2,34,3460.7958577473933
2018-02-03 03:00:00,15.970843315124467,198.18653615315705,2,3,34,3460.920654296873
2018-02-03 04:00:00,16.01051362355545,198.218866984049,2,4,34,3461.148681640623
2018-02-03 05:00:00,17.002181371053002,198.85955047607385,2,5,34,3461.3095296223933
2018-02-03 06:00:00,16.031474749247185,194.07348378499285,2,6,34,3466.4991861979147
2018-02-03 07:00:00,14.693295160929315,194.93578338623,2,7,34,3544.057535807288
2018-02-03 08:00:00,12.850446701049767,190.0724817911777,2,8,34,3502.482014973955
2018-02-03 09:00:00,12.62222019831335,192.68606567382767,2,9,34,3508.8661702473914
2018-02-03 10:00:00,10.91889286041254,190.15323384602812,2,10,34,2881.36645507812
2018-02-03 11:00:00,10.569268226623503,189.22270456949832,2,11,34,2865.72835286458
2018-02-03 12:00:00,10.804802894592244,196.2395502726233,2,12,34,2926.09533691406
2018-02-03 13:00:00,10.594987074534062,201.72356923421185,2,13,34,2837.9931640624964
2018-02-03 14:00:00,12.54139995574945,212.5888366699213,2,14,34,1066.6624501546207
2018-02-03 15:00:00,15.309713363647433,205.12943267822217,2,15,34,2479.051076253253
2018-02-03 16:00:00,16.219238440195667,195.14576466878216,2,16,34,3462.2637125651
2018-02-03 17:00:00,16.7509663899739,193.55883026123,2,17,34,3461.8863118489567
2018-02-03 18:00:00,18.1549886067708,186.4065678914384,2,18,34,3461.7746175130183
2018-02-03 19:00:00,17.484734853108684,185.89080047607385,2,19,34,3461.818033854163
2018-02-03 20:00:00,15.95980485280348,194.107732137044,2,20,34,3463.3603515624964
2018-02-03 21:00:00,17.577060222625683,198.84563446044885,2,21,34,3465.777872721352
2018-02-03 22:00:00,15.86403656005855,196.4229303995762,2,22,34,3473.728637695312
2018-02-03 23:00:00,17.19115479787185,189.3378499348955,2,23,34,3462.2103271484334
2018-02-04 00:00:00,5.026190638542172,247.86853027343705,2,0,35,265.034331003824
2018-02-04 01:00:00,6.422499418258663,219.71531677246037,2,1,35,0.0
2018-02-04 02:00:00,9.014042059580447,238.6278177897128,2,2,35,0.0
2018-02-04 03:00:00,11.616171677907252,246.50532023111933,2,3,35,0.0
2018-02-04 04:00:00,10.232237180074018,261.55260721842404,2,4,35,0.0
2018-02-04 05:00:00,7.449082612991329,173.9623514811195,2,5,35,135.22747516632066
2018-02-04 06:00:00,6.27554853757222,264.7681503295895,2,6,35,666.3881937662758
2018-02-04 07:00:00,5.969064871470128,259.4735794067378,2,7,35,570.3760808308915
2018-02-04 08:00:00,5.065989891688023,271.85241190592416,2,8,35,116.794235229492
2018-02-04 09:00:00,4.6625491778055785,263.6465886433917,2,9,35,0.0
2018-02-04 10:00:00,4.516432682673131,273.74650573730435,2,10,35,0.0
2018-02-04 11:00:00,4.670570333798723,279.679295857747,2,11,35,0.0
2018-02-04 12:00:00,5.466443697611485,277.9203999837235,2,12,35,387.0469614664709
2018-02-04 13:00:00,5.3262162208557084,278.8571319580075,2,13,35,250.7465655008949
2018-02-04 14:00:00,6.381604909896844,271.90432739257784,2,14,35,734.1383819580061
2018-02-04 15:00:00,5.481210072835282,245.282363891601,2,15,35,439.3664906819657
2018-02-04 16:00:00,5.370581547419227,229.579099019368,2,16,35,383.14742787679
2018-02-04 17:00:00,7.042196035385125,207.38823191324832,2,17,35,853.9754638671872
2018-02-04 18:00:00,6.204435427983597,224.5381317138665,2,18,35,628.5290883382158
2018-02-04 19:00:00,6.434963226318353,236.7194163004553,2,19,35,720.3553161621085
2018-02-04 20:00:00,7.395196358362831,249.185134887695,2,20,35,1154.8763020833278
2018-02-04 21:00:00,7.0438390572865766,252.86407979329368,2,21,35,1005.5278727213504
2018-02-04 22:00:00,7.629259268442784,263.630009969075,2,22,35,1244.504496256505
2018-02-04 23:00:00,6.508535861968988,287.1487681070958,2,23,35,782.7234497070298
2018-02-05 00:00:00,1.596602727969482,221.93184916178333,2,0,36,0.0
2018-02-05 01:00:00,2.750173012415565,218.7316843668615,2,1,36,24.089917500813662
2018-02-05 02:00:00,4.946512142817175,194.781766255696,2,2,36,259.477063496907
2018-02-05 03:00:00,4.071594953536983,181.1664657592768,2,3,36,104.50406789779645
2018-02-05 04:00:00,3.17457238833109,199.6097183227533,2,4,36,4.686118602752675
2018-02-05 05:00:00,4.0299310286839765,210.06441752115836,2,5,36,60.06106376647947
2018-02-05 06:00:00,3.089673141638432,185.1677500406895,2,6,36,42.8462058628598
2018-02-05 07:00:00,1.7292457024256345,197.6872838338212,2,7,36,0.0
2018-02-05 08:00:00,1.4309106965859684,168.8474483489987,2,8,36,0.0
2018-02-05 09:00:00,1.1915132701396909,201.0182539621986,2,9,36,0.0
2018-02-05 10:00:00,1.8065234124660456,136.68959108988423,2,10,36,0.0
2018-02-05 11:00:00,1.536088784535722,70.9254002571105,2,11,36,0.0
2018-02-05 12:00:00,1.4406485656897206,83.09292339285213,2,12,36,0.0
2018-02-05 13:00:00,1.984111189842218,180.2768038908637,2,13,36,0.0
2018-02-05 14:00:00,2.69125386079152,36.18581819534297,2,14,36,0.0
2018-02-05 15:00:00,3.041396498680108,51.5759315490722,2,15,36,2.2347104810857275
2018-02-05 16:00:00,2.734463493029273,73.91415278116858,2,16,36,0.0
2018-02-05 17:00:00,1.6799503366152366,112.84389114379842,2,17,36,0.0
2018-02-05 18:00:00,3.6825958291689513,136.02169926961218,2,18,36,120.42280960082996
2018-02-05 19:00:00,5.983073472976678,188.65835062662717,2,19,36,370.4459266662592
2018-02-05 20:00:00,3.192095061143235,243.65125528971305,2,20,36,126.15994294484426
2018-02-05 21:00:00,2.334496875603989,272.4392264684037,2,21,36,0.0
2018-02-05 22:00:00,3.0087271928787183,30.447946548461868,2,22,36,0.0
2018-02-05 23:00:00,2.47513282299041,41.623347918192486,2,23,36,0.0
2018-02-06 00:00:00,7.39182798067728,46.1915499369303,2,0,37,1016.2176818847634
2018-02-06 01:00:00,6.750501155853267,41.03089650472,2,1,37,744.3671671549479
2018-02-06 02:00:00,7.071705818176265,50.21915181477858,2,2,37,877.3354593912746
2018-02-06 03:00:00,6.859721740086869,57.90106201171872,2,3,37,808.3826904296857
2018-02-06 04:00:00,6.750508069992062,60.24718666076654,2,4,37,796.1750844319649
2018-02-06 05:00:00,6.27607679367065,59.92602348327633,2,5,37,601.2902781168615
2018-02-06 06:00:00,4.6267598072687735,62.17639668782548,2,6,37,235.41220855712865
2018-02-06 07:00:00,5.252974192301429,66.51179949442542,2,7,37,335.94013214111266
2018-02-06 08:00:00,6.52224493026733,61.81933085123691,2,8,37,717.2410481770831
2018-02-06 09:00:00,7.022665659586585,58.2502511342366,2,9,37,938.6370442708318
2018-02-06 10:00:00,6.718213955561317,34.65406322479245,2,10,37,897.4458923339829
2018-02-06 11:00:00,7.5415144761403345,32.91765530904129,2,11,37,1247.743743896481
2018-02-06 12:00:00,6.770943641662591,36.83460299173985,2,12,37,881.4959920247393
2018-02-06 13:00:00,6.223910888036087,38.5096867879231,2,13,37,661.9762878417963
2018-02-06 14:00:00,7.653419017791742,40.221965154011976,2,14,37,1254.6859639485644
2018-02-06 15:00:00,7.511175950368241,42.92536926269526,2,15,37,1220.1962788899702
2018-02-06 16:00:00,7.57890892028808,54.030493418375606,2,16,37,1168.0955200195287
2018-02-06 17:00:00,8.707874298095701,61.530590693155865,2,17,37,1715.9183349609332
2018-02-06 18:00:00,10.07897472381589,71.0523503621419,2,18,37,2281.9361979166647
2018-02-06 19:00:00,8.744123697280873,70.7502314249674,2,19,37,1546.8793131510383
2018-02-06 20:00:00,6.30132659276326,64.6652425130208,2,20,37,629.8338216145818
2018-02-06 21:00:00,4.740863879521683,82.02567036946608,2,21,37,235.384852091471
2018-02-06 22:00:00,3.7557818094889286,93.73886871337872,2,22,37,95.75465516249324
2018-02-06 23:00:00,5.869810183842972,64.39354133605953,2,23,37,418.3556518554684
2018-02-07 00:00:00,6.9210068384806265,68.54388618469231,2,0,38,763.320180257161
2018-02-07 01:00:00,7.352790594100946,74.39960225423171,2,1,38,922.112040201822
2018-02-07 02:00:00,6.842392206192012,75.33888371785478,2,2,38,759.5636189778643
2018-02-07 03:00:00,7.987621148427323,75.72628148396804,2,3,38,1182.3013305664033
2018-02-07 04:00:00,8.844896316528315,75.67945226033522,2,4,38,1580.5465291341116
2018-02-07 05:00:00,8.591590801874789,73.71013895670568,2,5,38,1507.1426595052037
2018-02-07 06:00:00,7.021240313847855,71.30536905924475,2,6,38,877.9576314290356
2018-02-07 07:00:00,7.502660195032752,67.57649930318192,2,7,38,1103.1379699707004
2018-02-07 08:00:00,6.598037878672277,76.68792724609372,2,8,38,675.5057678222655
2018-02-07 09:00:00,5.93409403165181,56.82270940144852,2,9,38,583.6821950276689
2018-02-07 10:00:00,6.9750389258066745,50.46167564392087,2,10,38,969.3861897786442
2018-02-07 11:00:00,6.786803801854447,86.25786590576155,2,11,38,57.4691162109375
2018-02-07 12:00:00,6.8412520885467485,23.11830298105872,2,12,38,82.55908203125
2018-02-07 13:00:00,6.729259014129634,28.175969759623168,2,13,38,834.2942097981767
2018-02-07 14:00:00,7.552126407623287,34.34904352823889,2,14,38,1185.4961446126267
2018-02-07 15:00:00,7.380940914154048,50.161557515462185,2,15,38,1108.6097310384089
2018-02-07 16:00:00,8.146059433619177,64.21886825561518,2,16,38,1357.853495279945
2018-02-07 17:00:00,9.379431406656884,70.16670608520504,2,17,38,1831.1758219401
2018-02-07 18:00:00,10.286978244781434,68.41337712605791,2,18,38,2237.4054768880183
2018-02-07 19:00:00,10.305423259735068,66.619831085205,2,19,38,2263.820800781248
2018-02-07 20:00:00,9.72063795725503,68.66087214152013,2,20,38,1986.720357259112
2018-02-07 21:00:00,8.931222915649409,70.44525909423824,2,21,38,1684.697652180985
2018-02-07 22:00:00,8.208877722422278,74.41644414265947,2,22,38,1291.5633341471316
2018-02-07 23:00:00,7.704736312230423,76.4085057576497,2,23,38,1016.941945393876
2018-02-08 00:00:00,9.22727235158284,62.19354120890295,2,0,39,1868.4195149739533
2018-02-08 01:00:00,7.945357720057165,50.5745124816894,2,1,39,1239.3925170898417
2018-02-08 02:00:00,7.462118625640863,38.65197213490799,2,2,39,1053.9104410807254
2018-02-08 03:00:00,7.464000304539994,36.0911534627278,2,3,39,1064.5789998372366
2018-02-08 04:00:00,7.086293220520013,42.50289726257317,2,4,39,892.8729858398424
2018-02-08 05:00:00,6.504886786142978,46.21790504455564,2,5,39,742.0416971842445
2018-02-08 06:00:00,6.282352209091182,38.611588795979785,2,6,39,712.1158243815099
2018-02-08 07:00:00,6.223107655843095,49.16266695658362,2,7,39,673.3205617268876
2018-02-08 08:00:00,6.514883836110428,36.56249491373695,2,8,39,807.3833007812491
2018-02-08 09:00:00,7.823561827341709,29.127758344014413,2,9,39,1318.4078369140582
2018-02-08 10:00:00,7.952220837275185,24.62809530893955,2,10,39,1319.71516927083
2018-02-08 11:00:00,8.69860343933105,23.798897743225066,2,11,39,1191.939013671872
2018-02-08 12:00:00,9.50905728340146,20.051294962565063,2,12,39,1535.79699707031
2018-02-08 13:00:00,11.090847492217984,32.00933106740312,2,13,39,2916.340291341141
2018-02-08 14:00:00,11.51267321904495,30.662149747212663,2,14,39,2341.969706217447
2018-02-08 15:00:00,10.451410134633315,32.4332294464111,2,15,39,0.0
2018-02-08 16:00:00,12.943278312683068,34.955504099527936,2,16,39,3178.3120117187464
2018-02-08 17:00:00,11.744579950968369,40.90686670939123,2,17,39,3201.986328124998
2018-02-08 18:00:00,11.191366354624387,45.97420819600418,2,18,39,2401.5906575520817
2018-02-08 19:00:00,10.904786745707144,54.07311121622717,2,19,39,1961.1066029866508
2018-02-08 20:00:00,10.186930179595915,51.73259099324539,2,20,39,2483.482666015623
2018-02-08 21:00:00,10.52301931381221,51.45365015665686,2,21,39,2593.00520833333
2018-02-08 22:00:00,9.437097072601306,50.13726043701166,2,22,39,2092.660013834632
2018-02-08 23:00:00,9.262777646382643,43.00193341573077,2,23,39,2016.725138346352
2018-02-09 00:00:00,12.884430090586283,73.5263036092122,2,0,40,3418.8738606770817
2018-02-09 01:00:00,12.493091742197617,71.85405222574863,2,1,40,3252.7666829427067
2018-02-09 02:00:00,12.258763313293416,67.57192103068029,2,2,40,3178.341349283852
2018-02-09 03:00:00,12.097271601358983,68.25605646769202,2,3,40,3086.7028401692683
2018-02-09 04:00:00,12.535149892171168,65.07542037963862,2,4,40,3504.8341878255183
2018-02-09 05:00:00,12.630338191986018,66.78876495361321,2,5,40,3398.954671223955
2018-02-09 06:00:00,12.7203634579976,65.53594843546546,2,6,40,3282.968139648435
2018-02-09 07:00:00,10.817250728607142,67.97219085693355,2,7,40,2589.76448567708
2018-02-09 08:00:00,8.858670393625891,64.70568084716791,2,8,40,1815.355631510413
2018-02-09 09:00:00,9.21444956461588,59.98754819234205,2,9,40,1943.0551757812464
2018-02-09 10:00:00,8.27977371215819,47.32804330190018,2,10,40,1589.4441630045533
2018-02-09 11:00:00,8.244121313095087,31.243423461914,2,11,40,1588.84016927083
2018-02-09 12:00:00,8.186741749445595,31.714006423950167,2,12,40,1529.853678385413
2018-02-09 13:00:00,9.04233884811401,34.372000058491984,2,13,40,1925.68351236979
2018-02-09 14:00:00,8.89173030853271,38.975078582763615,2,14,40,1847.910339355465
2018-02-09 15:00:00,8.225105683008826,50.64199384053544,2,15,40,1485.911824544267
2018-02-09 16:00:00,9.164517084757485,61.9893589019775,2,16,40,1873.7474772135383
2018-02-09 17:00:00,10.63049507141105,70.12245305379228,2,17,40,2438.469401041664
2018-02-09 18:00:00,12.668443361918085,72.49173227945958,2,18,40,3247.2521158854147
2018-02-09 19:00:00,13.371275107065784,70.37068812052405,2,19,40,3503.1068115234334
2018-02-09 20:00:00,13.321826616922968,71.03311030069982,2,20,40,3446.5403238932267
2018-02-09 21:00:00,13.509063402811634,69.99585596720374,2,21,40,3512.1009521484334
2018-02-09 22:00:00,13.532938321431416,73.64609018961585,2,22,40,3488.565022786455
2018-02-09 23:00:00,13.2453649838765,74.09521484374997,2,23,40,3565.5999755859334
2018-02-10 00:00:00,12.646988298378696,75.57477285347728,2,0,41,0.0
2018-02-10 01:00:00,12.048611612880888,77.0543308632046,2,1,41,0.0
2018-02-10 02:00:00,11.450234927383084,78.53388887293193,2,2,41,0.0
2018-02-10 03:00:00,10.851858241885278,80.01344688265924,2,3,41,0.0
2018-02-10 04:00:00,10.253481556387474,81.49300489238655,2,4,41,0.0
2018-02-10 05:00:00,9.65510487088967,82.97256290211386,2,5,41,0.0
2018-02-10 06:00:00,9.056728185391863,84.45212091184118,2,6,41,0.0
2018-02-10 07:00:00,8.458351499894057,85.93167892156849,2,7,41,0.0
2018-02-10 08:00:00,7.859974814396253,87.4112369312958,2,8,41,0.0
2018-02-10 09:00:00,7.261598128898448,88.89079494102313,2,9,41,0.0
2018-02-10 10:00:00,6.6632214434006425,90.37035295075044,2,10,41,0.0
2018-02-10 11:00:00,6.064844757902838,91.84991096047776,2,11,41,0.0
2018-02-10 12:00:00,5.466468072405033,93.32946897020508,2,12,41,0.0
2018-02-10 13:00:00,4.868091386907228,94.80902697993238,2,13,41,0.0
2018-02-10 14:00:00,4.269714701409422,96.28858498965973,2,14,41,0.0
2018-02-10 15:00:00,3.671338015911617,97.76814299938702,2,15,41,0.0
2018-02-10 16:00:00,3.072961330413813,99.24770100911434,2,16,41,0.0
2018-02-10 17:00:00,1.992229541142776,316.60711669921847,2,17,41,0.0
2018-02-10 18:00:00,1.510064959526055,332.08834838867153,2,18,41,0.0
2018-02-10 19:00:00,2.2138048874007263,289.0903432634139,2,19,41,0.0
2018-02-10 20:00:00,2.9175448152753978,246.0923381381562,2,20,41,0.0
2018-02-10 21:00:00,3.621284743150069,203.09433301289857,2,21,41,0.0
2018-02-10 22:00:00,4.325024671024741,160.0963278876409,2,22,41,0.0
2018-02-10 23:00:00,5.0287645988994125,117.09832276238323,2,23,41,0.0
2018-02-11 00:00:00,5.732504526774084,74.1003176371256,2,0,42,374.60773722330686
2018-02-11 01:00:00,5.885800520579013,72.69023513793941,2,1,42,449.6024449666338
2018-02-11 02:00:00,7.190008401870723,67.89318084716793,2,2,42,890.0323181152329
2018-02-11 03:00:00,8.161258061726883,64.65437634785964,2,3,42,1285.8502298990854
2018-02-11 04:00:00,8.057646830876664,77.77626164754227,2,4,42,1210.0170491536412
2018-02-11 05:00:00,9.327838261922194,76.92356109619135,2,5,42,1833.11848958333
2018-02-11 06:00:00,6.632670164108272,78.65949503580727,2,6,42,891.3629989624001
2018-02-11 07:00:00,5.580633560816442,80.21876525878902,2,7,42,716.1701609293603
2018-02-11 08:00:00,5.78429786364237,85.97961425781244,2,8,42,712.4501241048171
2018-02-11 09:00:00,8.506955941518127,76.56011581420894,2,9,42,1444.01885986328
2018-02-11 10:00:00,10.108816782633427,78.1674359639485,2,10,42,1900.8968098958285
2018-02-11 11:00:00,9.96315590540565,76.54758453369136,2,11,42,2028.633972167965
2018-02-11 12:00:00,12.85142501195265,74.03049850463862,2,12,42,3086.848185221352
2018-02-11 13:00:00,14.029878298441515,70.18938446044919,2,13,42,3602.2242024739567
2018-02-11 14:00:00,11.757078329722043,73.87252171834304,2,14,42,2915.86848958333
2018-02-11 15:00:00,10.916111787160212,72.6358909606933,2,15,42,2720.8183186848914
2018-02-11 16:00:00,13.070643583933451,67.2049179077148,2,16,42,3577.949381510413
2018-02-11 17:00:00,13.126628239949484,66.4417508443196,2,17,42,3603.48693847656
2018-02-11 18:00:00,13.205119768778433,64.16826566060378,2,18,42,3602.5205078125
2018-02-11 19:00:00,14.016561508178649,68.18867874145504,2,19,42,3603.361287434893
2018-02-11 20:00:00,11.82196378707883,73.4835535685221,2,20,42,2825.1447957356745
2018-02-11 21:00:00,10.16916640599564,72.50195185343419,2,21,42,2488.2121785481736
2018-02-11 22:00:00,9.241682211558018,72.02369181315099,2,22,42,2130.5958455403616
2018-02-11 23:00:00,8.529749552408848,72.95049158732091,2,23,42,1748.7316894531232
2018-02-12 00:00:00,3.6555430094401,87.00650533040361,2,0,43,148.7437985738117
2018-02-12 01:00:00,4.004176735877985,89.80396779378253,2,1,43,177.44648361206035
2018-02-12 02:00:00,3.50930209954579,111.4953231811519,2,2,43,44.21784443408249
2018-02-12 03:00:00,7.418880860010776,121.22953287760384,2,3,43,1158.6393636067694
2018-02-12 04:00:00,6.317224343617752,124.50251642862918,2,4,43,784.3851420084619
2018-02-12 05:00:00,5.9864447116851744,123.14376703898051,2,5,43,546.9380798339838
2018-02-12 06:00:00,5.340183536211644,126.31944910685166,2,6,43,412.65655517578085
2018-02-12 07:00:00,3.3053955435752838,144.80150349934868,2,7,43,114.15005822479718
2018-02-12 08:00:00,2.580551962057742,150.94375356038384,2,8,43,25.59115091959633
2018-02-12 09:00:00,2.914982855319972,126.063899993896,2,9,43,49.79218817905831
2018-02-12 10:00:00,3.065953016281123,109.51828384399404,2,10,43,13.982541402180964
2018-02-12 11:00:00,2.9886274735132816,102.82869211832654,2,11,43,22.46928453569601
2018-02-12 12:00:00,1.8497292002042085,120.57030741373654,2,12,43,0.0
2018-02-12 13:00:00,1.6728643576304063,135.41419728596966,2,13,43,0.0
2018-02-12 14:00:00,3.004193305969232,103.71817525227829,2,14,43,4.146931648254383
2018-02-12 15:00:00,3.4376688400904283,102.4604619344072,2,15,43,111.93256092071516
2018-02-12 16:00:00,3.563782016436255,119.89875157674116,2,16,43,104.28857215245552
2018-02-12 17:00:00,3.5460807085037183,133.6090799967445,2,17,43,84.40494791666656
2018-02-12 18:00:00,1.3592774669329308,105.8836491902668,2,18,43,10.873911778132111
2018-02-12 19:00:00,1.5497896969318352,100.90884399414035,2,19,43,0.0
2018-02-12 20:00:00,2.587426821390782,112.30214564005492,2,20,43,0.0
2018-02-12 21:00:00,1.6392319103081991,92.61074956258118,2,21,43,0.0
2018-02-12 22:00:00,1.877769132455185,101.73771413167286,2,22,43,0.0
2018-02-12 23:00:00,3.7368940114974936,122.2169837951655,2,23,43,49.17704836527503
2018-02-13 00:00:00,2.768196006615953,328.41660563151,2,0,44,0.5328998168309517
2018-02-13 01:00:00,1.8191949923833133,324.0792999267575,2,1,44,0.0
2018-02-13 02:00:00,2.5082931518554634,293.1313883463537,2,2,44,0.0
2018-02-13 03:00:00,3.8503881295522,274.5581665039057,2,3,44,81.45278159777301
2018-02-13 04:00:00,2.971776008605952,292.1385142008458,2,4,44,3.2868808011213773
2018-02-13 05:00:00,2.8397236267725585,302.3248341878252,2,5,44,0.0
2018-02-13 06:00:00,2.2140216628710383,310.71001688639285,2,6,44,0.0
2018-02-13 07:00:00,1.4493292669455184,272.92188262939413,2,7,44,0.0
2018-02-13 08:00:00,2.670667807261145,220.2493158976232,2,8,44,4.638583183288566
2018-02-13 09:00:00,3.450702349344887,211.5990320841465,2,9,44,50.53348541259762
2018-02-13 10:00:00,2.1673824985822,208.40506235758437,2,10,44,6.328368186950681
2018-02-13 11:00:00,2.988936324914293,205.30750020345036,2,11,44,18.96539437770843
2018-02-13 12:00:00,3.409734328587845,206.56363423665317,2,12,44,41.00412813822423
2018-02-13 13:00:00,4.702608029047647,206.53423309326132,2,13,44,247.84808858235635
2018-02-13 14:00:00,4.199887673060095,202.5741984049475,2,14,44,154.28333918253537
2018-02-13 15:00:00,6.456365505854282,207.302736918131,2,15,44,723.0215504964189
2018-02-13 16:00:00,8.342443466186518,202.73971811930315,2,16,44,1551.1501668294216
2018-02-13 17:00:00,10.283526738484634,199.49088287353467,2,17,44,2474.5548502604133
2018-02-13 18:00:00,10.983398278554231,193.08946482340448,2,18,44,2870.6568196614567
2018-02-13 19:00:00,11.7627867062886,186.43131764729785,2,19,44,3319.929361979163
2018-02-13 20:00:00,14.268174966176298,183.98020172119095,2,20,44,3512.075113932288
2018-02-13 21:00:00,15.235963344573918,184.205200195312,2,21,44,3460.617146809895
2018-02-13 22:00:00,15.682971795399933,181.9433644612627,2,22,44,3461.0514729817683
2018-02-13 23:00:00,13.725516796112016,179.870732625325,2,23,44,3538.243815104163
2018-02-14 00:00:00,14.032310167948353,183.6267140706377,2,0,45,3511.5549723307267
2018-02-14 01:00:00,14.418424924214634,177.5952504475905,2,1,45,3509.8806966145817
2018-02-14 02:00:00,14.7193565368652,174.252713521321,2,2,45,3555.3516438802067
2018-02-14 03:00:00,15.750208218892368,178.00558217366498,2,3,45,3514.6564941406214
2018-02-14 04:00:00,13.939871629079134,174.98191324869717,2,4,45,3573.570638020832
2018-02-14 05:00:00,13.942534764607716,172.564798990885,2,5,45,3561.878295898435
2018-02-14 06:00:00,13.617198308308884,169.59441630045532,2,6,45,3556.401529947912
2018-02-14 07:00:00,17.054211775461784,171.1649195353185,2,7,45,3489.291259765623
2018-02-14 08:00:00,18.1287647883097,175.48109944661417,2,8,45,3462.485514322913
2018-02-14 09:00:00,16.570308526356982,177.7706476847325,2,9,45,3467.225382486975
2018-02-14 10:00:00,14.098719914754165,175.58368428548116,2,10,45,3502.084838867185
2018-02-14 11:00:00,12.639214992523137,179.1815363566077,2,11,45,3376.35099283854
