dt,WS,TAP,WD,Month,H,target
2018-07-07 10:00:00,5.98305249214172,3730.889844553559,24.193451245625766,7,10,3625.869476318357
2018-07-07 11:00:00,6.201867103576654,4179.92184482631,25.18664836883538,7,11,3810.590759277341
2018-07-07 12:00:00,6.453025976816808,4735.665104224163,25.434620221455848,7,12,4164.43566894531
2018-07-07 13:00:00,6.42819253603617,4679.34038942536,24.356111526489183,7,13,4041.555664062498
2018-07-07 14:00:00,6.814066569010412,5675.437084895324,28.65209547678627,7,14,4846.728088378899
2018-07-07 15:00:00,7.412509520848586,7311.100039253471,35.03354199727372,7,15,6512.285888671865
2018-07-07 16:00:00,7.627820730209348,7983.03853786057,45.03397432963048,7,16,7133.026000976541
2018-07-07 17:00:00,8.354512055714919,10442.48449886508,54.95271174112949,7,17,8900.91589355466
2018-07-07 18:00:00,9.23607206344604,13763.6202761756,70.46746762593584,7,18,10747.631958007789
2018-07-07 19:00:00,8.652322769165034,11554.91410913462,72.87809499104814,7,19,8769.3000488281
2018-07-07 20:00:00,8.57533462842305,11304.818434907113,76.48877461751296,7,20,8314.088012695289
2018-07-07 21:00:00,7.557836055755609,7930.771935891636,75.31106694539385,7,21,6333.0629882812445
2018-07-07 22:00:00,6.289699713389073,4370.348737847768,67.98555628458655,7,22,3321.8367919921843
2018-07-07 23:00:00,7.741816838582351,8397.8885931833,62.39302190144852,7,23,6360.10357666014
2018-07-08 00:00:00,10.168019135793012,17280.25725406666,67.38357925415035,7,0,13907.836914062467
2018-07-08 01:00:00,10.098594188690145,17035.422199795317,64.26612981160478,7,1,13937.210083007789
2018-07-08 02:00:00,8.898482481638586,12509.122998222569,56.05200831095374,7,2,11092.64013671873
2018-07-08 03:00:00,10.196940739949516,17344.223728429,51.28111203511551,7,3,14552.33837890624
2018-07-08 04:00:00,9.7152970631917,15500.328855210118,49.15688514709468,7,4,12982.72998046873
2018-07-08 05:00:00,7.81157263120015,8561.967904711651,47.20534451802567,7,5,8237.11193847655
2018-07-08 06:00:00,7.907818953196203,8894.82259496165,42.8704420725504,7,6,8697.23120117186
2018-07-08 07:00:00,8.01042509078979,9242.20229281122,32.008269945780405,7,7,8514.09399414061
2018-07-08 08:00:00,8.094994068145748,9581.00427743082,33.40963363647455,7,8,8645.58386230467
2018-07-08 09:00:00,6.89126054445902,5877.084473413223,30.74549833933508,7,9,5109.955017089842
2018-07-08 10:00:00,7.312743584314977,7010.144691426405,29.38364028930658,7,10,6459.74505615234
2018-07-08 11:00:00,8.82300345102945,12214.13994628436,31.4775787989298,7,11,10583.9592285156
2018-07-08 12:00:00,9.647231737772618,15330.610687585398,30.42652797698972,7,12,12870.55212402343
2018-07-08 13:00:00,9.542866706848123,14937.47984045158,34.13136672973631,7,13,13138.252075195289
2018-07-08 14:00:00,10.431077957153269,18075.85363509473,38.32121785481765,7,14,15532.205078124987
2018-07-08 15:00:00,10.424113114674856,18099.060216903392,41.192425409952754,7,15,15295.123046874978
2018-07-08 16:00:00,10.836421648661252,18953.31730633232,43.993078231811445,7,16,16556.27685546875
2018-07-08 17:00:00,10.310250759124704,17671.500178550592,49.04509162902826,7,17,14354.381835937478
2018-07-08 18:00:00,10.912557125091508,19194.73043254744,54.01483853658035,7,18,15826.86523437498
2018-07-08 19:00:00,11.948713143666552,20855.83930872018,60.656658172607344,7,19,18991.603027343728
2018-07-08 20:00:00,12.520056565602552,21432.077563936386,65.10156567891435,7,20,19908.67724609374
2018-07-08 21:00:00,11.1996132532755,19980.94564187688,63.150446573893184,7,21,17234.531005859368
2018-07-08 22:00:00,10.559534867604532,18531.68503991146,61.05287361145016,7,22,14979.486816406228
2018-07-08 23:00:00,10.605258305867467,18657.65440667729,61.696587880452434,7,23,15285.14306640625
2018-07-09 00:00:00,8.01425878206888,9244.03245446262,249.8407872517901,7,0,8214.38208007811
2018-07-09 01:00:00,7.687803188959752,8156.316699642991,262.44709777832,7,1,7193.40093994138
2018-07-09 02:00:00,7.305162270863847,6974.89114204029,263.583587646484,7,2,6107.357177734371
2018-07-09 03:00:00,6.373172442118322,4560.358952466082,257.403546651204,7,3,3828.811096191404
2018-07-09 04:00:00,6.138814369837437,4051.189934501484,254.31378428141213,7,4,3204.49395751953
2018-07-09 05:00:00,5.5807007948557485,2963.635495594755,251.5050175984697,7,5,2477.0796813964807
2018-07-09 06:00:00,5.58756327629089,3007.737393999671,259.02027893066366,7,6,2514.243011474607
2018-07-09 07:00:00,4.78966641426086,1736.453758525785,271.93784077962204,7,7,1504.896697998044
2018-07-09 08:00:00,4.437873681386307,1317.0724198955788,281.0117289225255,7,8,1155.5284194946282
2018-07-09 09:00:00,3.8258730173110913,633.1968685237782,288.8836466471352,7,9,532.3187751770009
2018-07-09 10:00:00,4.367795149485264,1230.078532200816,274.2561492919915,7,10,1141.6350326538054
2018-07-09 11:00:00,4.763068596522008,1722.149540898233,259.69419860839804,7,11,1492.034088134763
2018-07-09 12:00:00,3.890512744585669,811.8291803905681,268.1031545003252,7,12,741.7885618209825
2018-07-09 13:00:00,4.502219001452125,1359.765965748754,260.4415054321285,7,13,1060.9263916015598
2018-07-09 15:00:00,3.606657663981115,458.9373880065594,244.0147323608392,7,15,388.3559405505654
2018-07-09 22:00:00,4.253861029942828,1031.335412467871,252.4340667724604,7,22,735.0358886718724
2018-07-09 23:00:00,4.17724732557932,949.440723377479,245.700681050618,7,23,632.220260620115
2018-07-10 02:00:00,4.991953293482457,2033.5836250422071,102.33928298950168,7,2,2057.902008056637
2018-07-10 03:00:00,5.266241073608392,2441.091009020106,101.60190073649056,7,3,2773.382995605466
2018-07-10 04:00:00,4.631283998489376,1512.2828143470022,107.37634913126584,7,4,2057.641784667966
2018-07-10 05:00:00,4.92705408732096,1970.727352001252,109.99294916788666,7,5,2180.870025634761
2018-07-10 06:00:00,5.282433271408077,2555.8450209379703,116.11096700032516,7,6,2350.302230834959
2018-07-10 07:00:00,4.10424915949503,890.4292192569744,123.12695058186834,7,7,819.0894165039033
2018-07-10 08:00:00,4.032120704650873,794.1636290224969,118.16869990030864,7,8,714.6700668334951
2018-07-10 09:00:00,3.908362507820125,677.8466729894338,109.8215675354,7,9,741.2487792968731
2018-07-10 10:00:00,3.628590663274123,446.1125592563364,79.33835411071766,7,10,447.5088901519767
2018-07-10 12:00:00,4.624400695164994,1520.8941682234122,34.4594920476277,7,12,1356.077377319334
2018-07-10 13:00:00,5.11352467536926,2192.508799596312,28.645713488260867,7,13,1835.289581298825
2018-07-10 14:00:00,5.7784601052602085,3346.567543250918,35.14169756571449,7,14,2803.8817138671848
2018-07-10 15:00:00,6.238567670186353,4268.1849543905,49.54022916158036,7,15,3665.883850097655
2018-07-10 16:00:00,6.167748689651483,4093.140915150323,67.37710126241043,7,16,3570.3527832031205
2018-07-10 17:00:00,5.732823689778642,3276.374912087824,72.2452379862467,7,17,2254.220062255856
2018-07-10 18:00:00,4.509423335393265,1411.4833352097594,73.96502685546871,7,18,951.215881347654
2018-07-11 00:00:00,9.236577192942296,13788.25294098509,60.77667109171546,7,0,12346.34606933592
2018-07-11 01:00:00,9.219608783721918,13728.286889718958,62.13943227132157,7,1,12112.64306640623
2018-07-11 02:00:00,10.450549920399933,18228.101682771183,63.300244649251255,7,2,15886.966064453109
2018-07-11 03:00:00,10.664954344431516,18652.292401935432,61.08713467915848,7,3,16480.0041503906
2018-07-11 04:00:00,10.483495553334503,18039.79027968167,65.02937380472814,7,4,15966.276367187487
2018-07-11 05:00:00,9.402466615041076,14421.32928572047,66.13976732889805,7,5,12883.39709472654
2018-07-11 06:00:00,9.379636446634915,14288.16750407424,65.9087696075439,7,6,12667.63708496092
2018-07-11 07:00:00,7.788063844044998,8738.993382130739,57.88989194234207,7,7,8102.366638183579
2018-07-11 08:00:00,8.44137326876322,10825.50486635924,56.54690551757809,7,8,10178.68701171873
2018-07-11 09:00:00,9.136796156565344,13402.984086134971,57.78567314147944,7,9,12185.72509765624
2018-07-11 10:00:00,7.798933664957677,8538.95607671298,58.4260997772216,7,10,8188.95593261717
2018-07-11 11:00:00,7.200511614481603,6741.119294915615,51.19809341430658,7,11,6554.503906249996
2018-07-11 12:00:00,7.305779854456577,6995.03896290168,46.93596649169914,7,12,6793.79583740233
2018-07-11 13:00:00,7.419808705647782,7373.570440880143,49.258000055948834,7,13,7061.238647460922
2018-07-11 14:00:00,7.725409746170039,8466.97658431206,53.64454015096022,7,14,7167.411254882809
2018-07-11 15:00:00,7.700541496276852,8225.44775670376,56.64676539103183,7,15,7497.77282714841
2018-07-11 16:00:00,7.628498474756871,7987.40501419051,59.6920515696207,7,16,7292.07067871092
2018-07-11 17:00:00,7.82060567537943,8578.175321075702,67.9147453308105,7,17,7687.040039062479
2018-07-11 18:00:00,7.244326988855992,6824.913035166758,70.09338633219396,7,18,5953.504882812499
2018-07-11 19:00:00,6.39100853602091,4629.782037834208,70.99162292480463,7,19,4019.6260375976553
2018-07-11 20:00:00,6.557208140691117,5025.153572921565,75.26589838663733,7,20,3962.334014892576
2018-07-11 21:00:00,6.44617843627929,4747.456021935923,78.82842000325516,7,21,3708.096130371091
2018-07-11 22:00:00,7.362190643946325,7159.56786894224,76.29076766967769,7,22,5899.262695312487
2018-07-11 23:00:00,6.448467731475823,4731.891349374071,74.31856918334957,7,23,3551.6076049804674
2018-07-12 00:00:00,10.808963616688992,18919.19183822685,23.61179161071773,7,0,18130.9768066406
2018-07-12 01:00:00,10.644349257151235,18518.08638082923,24.38712660471593,7,1,17789.33618164061
2018-07-12 02:00:00,9.632135550181053,15265.86004337305,25.014690081278417,7,2,14893.795898437487
2018-07-12 03:00:00,8.987506548563635,12826.90084940988,23.85592174530025,7,3,13432.748168945289
2018-07-12 04:00:00,8.974369208017974,12777.56553798637,21.21949386596675,7,4,13552.5549316406
2018-07-12 05:00:00,9.394408067067458,14386.36946244871,23.260713259379035,7,5,14257.10205078124
2018-07-12 06:00:00,8.808484077453604,12175.64536280656,25.19757843017576,7,6,12596.36206054686
2018-07-12 07:00:00,6.675262371699009,5302.146183683256,28.386550267537384,7,7,6624.684509277329
2018-07-12 08:00:00,6.729820410410557,5438.088025649139,29.475989977518683,7,8,6854.277343749973
2018-07-12 09:00:00,6.712389310201004,5457.933433301067,25.97982883453365,7,9,6758.991027832028
2018-07-12 10:00:00,5.8974684874216665,3553.205663877826,26.98513189951573,7,10,4368.85510253906
2018-07-12 11:00:00,5.85421466827392,3489.067188233971,28.312215169270782,7,11,4349.842468261717
2018-07-12 12:00:00,6.268614848454789,4372.284047843625,25.238863309224403,7,12,5319.188720703123
2018-07-12 13:00:00,5.1344156265258745,2336.6253189019744,32.94560654958084,7,13,2857.508956909177
2018-07-12 14:00:00,4.767604509989415,1708.263449118057,41.91538874308263,7,14,2098.203094482419
2018-07-12 15:00:00,5.55007672309875,2926.4226579219394,68.56249237060543,7,15,3186.502868652341
2018-07-12 16:00:00,4.795498530069982,1735.3682485223817,73.22650146484372,7,16,1901.9428405761687
2018-07-13 00:00:00,8.225162267684935,9984.84833980314,56.50141143798823,7,0,7837.13793945311
2018-07-13 01:00:00,8.867525418599442,12360.37543229186,46.16775830586749,7,1,10398.12817382811
2018-07-13 02:00:00,8.831735928853348,12236.25993318214,46.391604105631465,7,2,10273.27905273434
2018-07-13 03:00:00,9.746201833089188,15723.646300004231,44.4443887074788,7,3,13016.61401367186
2018-07-13 04:00:00,9.47217178344724,14707.66108913683,43.48843193054194,7,4,11990.25292968748
2018-07-13 05:00:00,7.976984103520706,9146.96733615319,33.86451975504556,7,5,8407.51806640622
2018-07-13 06:00:00,6.83327706654866,5716.113564657658,37.72007815043128,7,6,5090.43988037109
2018-07-13 07:00:00,6.241036971410112,4321.811467519407,28.471460342407145,7,7,3686.243652343747
2018-07-13 08:00:00,6.6410035292307485,5236.702484100292,28.5291531880696,7,8,4781.603454589842
2018-07-13 09:00:00,7.005971431732175,6131.35459306632,22.538878440856887,7,9,5413.435974121085
2018-07-13 10:00:00,7.31064128875732,7005.776064782822,17.304576714833534,7,10,6056.352722167954
2018-07-13 11:00:00,7.827391703923538,8615.12745211907,12.907261689503931,7,11,7475.627075195289
2018-07-13 12:00:00,8.073810974756872,9442.36528738076,12.232343196868866,7,12,8097.971923828109
2018-07-13 13:00:00,8.908855915069578,12525.19889817158,15.542945067087766,7,13,10451.6330566406
2018-07-13 14:00:00,8.840927044550574,12282.71276599582,24.93204816182447,7,14,10327.299194335908
2018-07-13 15:00:00,9.091351509094231,13227.21465493679,29.57272974650064,7,15,10971.15283203123
2018-07-13 16:00:00,10.118447621663377,16982.076837802688,30.28944047292067,7,16,14351.08935546872
2018-07-13 17:00:00,10.10463460286454,16716.13144485428,30.728890101114867,7,17,13707.88000488279
2018-07-13 18:00:00,8.303724606831862,10280.40828832149,35.488753636678,7,18,8532.57788085936
2018-07-13 19:00:00,8.100260337193804,9555.848208664262,35.0599269866943,7,19,8028.210937499969
2018-07-13 20:00:00,8.473218838373816,10946.376055567349,37.74939473470048,7,20,8882.28503417967
2018-07-13 21:00:00,7.217557350794469,6729.19514720062,37.1872520446777,7,21,5533.93389892577
2018-07-13 22:00:00,6.327537775039668,4453.482362392257,39.12790997823077,7,22,3504.048858642575
2018-07-13 23:00:00,6.032696803410846,3825.534705871908,44.084398269653285,7,23,2892.860015869138
2018-07-14 00:00:00,6.161104520161942,4096.204558168859,31.868180274963333,7,0,3172.61599731445
2018-07-14 01:00:00,7.220928748448685,6743.333739045571,18.792234738667748,7,1,5970.973632812487
2018-07-14 02:00:00,6.882511536280309,5946.516992302272,18.77405182520544,7,2,4900.051879882809
2018-07-14 03:00:00,6.308520793914791,4502.530396261507,23.7269035975138,7,3,3988.141601562498
2018-07-14 04:00:00,5.38896218935648,2658.7091967349584,30.48737462361649,7,4,2140.292510986327
2018-07-14 05:00:00,5.202198266983029,2412.819652293208,27.8715651830037,7,5,2042.1242980957
2018-07-14 06:00:00,5.182236274083451,2303.275127891002,27.201826731363862,7,6,1863.313629150388
2018-07-14 07:00:00,5.003490368525183,2121.296459004948,18.353576660156182,7,7,1849.2615814208948
2018-07-14 08:00:00,5.766531070073441,3318.937924810554,18.18090184529617,7,8,2757.718505859374
2018-07-14 09:00:00,5.3738373120625775,2636.49810162066,12.481945037841776,7,9,2136.431457519528
2018-07-14 10:00:00,6.197496493657425,4234.706272642863,68.35335985819486,7,10,3723.665832519529
2018-07-14 11:00:00,7.277428865432735,6993.400866852551,9.90130686759945,7,11,6026.466247558584
2018-07-14 12:00:00,8.1479906241099,9779.853895903418,10.081830342610646,7,12,8472.06115722654
2018-07-14 13:00:00,8.73199844360351,11854.9895801764,11.016037464141805,7,13,9860.43798828122
2018-07-14 14:00:00,7.966323693593338,9098.7484020942,16.81961393356319,7,14,7879.46899414059
2018-07-14 15:00:00,8.080371936162308,9595.84329404086,29.360558509826603,7,15,8248.487854003888
2018-07-14 16:00:00,7.302821715672805,6957.60989230099,29.59175173441562,7,16,6196.469604492177
2018-07-14 17:00:00,7.797745863596593,8529.59931363546,29.295638402302984,7,17,7271.163208007794
2018-07-14 18:00:00,8.24032576878865,10051.68701885667,34.14599132537838,7,18,8410.86291503904
2018-07-14 19:00:00,7.941903750101719,9011.03782637392,37.46877034505205,7,19,7757.18994140624
2018-07-14 20:00:00,7.884545167287186,8807.33601125108,39.98477427164707,7,20,7698.94689941405
2018-07-14 21:00:00,7.490378220876054,7553.60929103846,52.04262034098301,7,21,6379.555419921864
2018-07-14 22:00:00,7.271260182062778,6994.754911590019,63.844507853190045,7,22,5733.645935058583
2018-07-14 23:00:00,6.07364670435587,3978.3425278024233,49.0337270100911,7,23,3001.9890136718723
2018-07-15 00:00:00,6.150796492894486,4240.648110411157,42.34348678588864,7,0,3266.984771728514
2018-07-15 01:00:00,4.73138817151387,1917.531863523684,28.06375821431473,7,1,1255.4837478250247
2018-07-15 02:00:00,3.9365891218185385,736.1720854254694,21.71979522705073,7,2,295.1187324523918
2018-07-15 03:00:00,4.431890726089473,1252.2715712456431,13.652226289113328,7,3,776.571090698239
2018-07-15 09:00:00,3.8546148538589455,969.8149613326316,345.7158304850255,7,9,749.8103713989244
2018-07-15 10:00:00,4.791078885396314,1743.607549024799,349.53015645345016,7,10,1494.936203002928
2018-07-15 11:00:00,5.785857359568269,3575.8728508440786,238.90322955449383,7,11,3038.865112304684
2018-07-15 12:00:00,6.502391020456943,4893.941783916191,68.06576379140203,7,12,4353.927490234371
2018-07-15 13:00:00,7.100286801656083,6443.70700945309,13.587521394093768,7,13,5523.714416503892
2018-07-15 14:00:00,7.614766597747798,8001.006122588604,11.87774594624834,7,14,6842.719909667953
2018-07-15 15:00:00,6.791102727254226,5593.050660792785,20.5782629648844,7,15,4718.635803222654
2018-07-15 16:00:00,5.811497688293454,3388.7379747145656,30.857611656188936,7,16,2637.03689575195
2018-07-15 17:00:00,6.193440993626909,4155.456102923719,35.6083660125732,7,17,3252.7911682128893
2018-07-15 18:00:00,6.967841307322178,6087.4121321136645,33.5767269134521,7,18,4909.052398681637
2018-07-15 19:00:00,6.635850826899207,5187.703796170988,32.54256375630692,7,19,4127.7227172851535
2018-07-15 20:00:00,6.765757163365678,5533.237618653936,23.83238665262853,7,20,4317.307861328121
2018-07-15 21:00:00,5.888271013895667,3598.0582640406355,19.54288864135737,7,21,2720.288757324216
2018-07-15 22:00:00,4.908884048461908,1926.95445581477,8.22143606344857,7,22,1304.2983245849584
2018-07-15 23:00:00,4.15202383200327,975.430849847904,3.7066220045089686,7,23,579.3054943084705
2018-07-16 00:00:00,4.351742585500077,1153.998238642838,352.4503173828121,7,0,757.6163635253885
2018-07-16 04:00:00,3.597714861234023,500.3961325086101,318.262832641601,7,4,336.53870987892094
2018-07-16 10:00:00,4.266891121864315,1111.1821988829013,280.0559336344397,7,10,890.455627441405
2018-07-16 11:00:00,4.610655983289077,1534.321290701608,273.9832967122392,7,11,1292.228019714353
2018-07-16 12:00:00,3.6348180373509664,447.7499513490862,283.7450154622388,7,12,468.8026943206784
2018-07-16 14:00:00,3.649101297060643,493.05667697228034,235.5135196050005,7,14,369.3731136322015
2018-07-16 15:00:00,4.551765839258824,1405.531294827691,22.14282671610512,7,15,1089.371002197263
2018-07-16 16:00:00,4.436621348063145,1268.942374836529,50.44030793507888,7,16,912.754417419432
2018-07-16 17:00:00,4.467135548591609,1507.534392633262,73.33692677815752,7,17,1014.2771682739252
2018-07-17 03:00:00,5.016250769297276,2053.585733397561,200.934333801269,7,3,1405.218505859372
2018-07-17 04:00:00,5.663925488789872,3128.907769945324,202.30358378092416,7,4,2273.770690917966
2018-07-17 05:00:00,6.314256191253659,4438.279502693461,207.0158487955725,7,5,3250.957489013669
2018-07-17 06:00:00,5.930353641510005,3698.093439774987,199.8088658650712,7,6,2770.5296936035147
2018-07-17 07:00:00,5.9816571871439566,3801.0459924883608,190.8063354492183,7,7,3166.272613525388
2018-07-17 08:00:00,4.454348643620803,1345.295711627514,200.7788976033524,7,8,1162.4704132080058
2018-07-17 09:00:00,4.034398476282751,952.962618514082,204.93155161539667,7,9,862.5071668624872
2018-07-17 10:00:00,4.300958832104997,1106.471853875011,212.62901560465468,7,10,1063.347412109373
2018-07-17 11:00:00,4.732685009638463,1656.474276443007,235.1101989746088,7,11,1456.430030822751
2018-07-17 12:00:00,4.718936443328853,1648.3278878953731,252.37856801350847,7,12,1412.332626342771
2018-07-17 13:00:00,4.750430345535277,1693.010123131718,232.1385498046868,7,13,1362.02810668945
2018-07-17 14:00:00,3.732123096783953,681.5666316123998,248.0089187622065,7,14,567.5504261255252
2018-07-17 16:00:00,6.256607770919795,4787.434126963881,294.8583984374995,7,16,3944.015365600577
2018-07-17 17:00:00,3.921976308027898,1070.460987849534,331.50294494628866,7,17,768.474895954131
2018-07-17 19:00:00,4.729689200719195,1642.9296517895648,282.0938975016273,7,19,1249.727600097654
2018-07-17 20:00:00,4.430905024210607,1248.77200458548,272.41993204752566,7,20,874.343399047848
2018-07-17 21:00:00,6.074615796407058,4103.945191350262,275.4638010660803,7,21,3446.299652099607
2018-07-17 22:00:00,5.398557186126705,3045.119039214884,287.42372131347616,7,22,2487.607944488524
2018-07-17 23:00:00,4.739772836367285,1717.9768880365418,288.6806081136065,7,23,1186.4961624145487
2018-07-18 00:00:00,6.570657014846796,5065.346933972952,299.8002319335933,7,0,4203.817626953123
2018-07-18 01:00:00,7.445489168167108,7499.668700657365,288.097066243489,7,1,7284.153259277326
2018-07-18 02:00:00,5.5624918142954485,4270.313995405371,280.1293182373043,7,2,4156.027595520013
2018-07-18 03:00:00,4.181654651959734,1073.37136644448,303.66785176595,7,3,741.2225208282459
2018-07-18 04:00:00,3.972541689872736,862.1169928311211,328.6048278808587,7,4,559.4984550476062
2018-07-18 05:00:00,4.3760226964950535,1312.122411468257,294.0505167643225,7,5,1024.754842758177
2018-07-18 14:00:00,3.5408245325088448,412.729328232037,276.94308523337,7,14,371.9088459014884
2018-07-18 19:00:00,4.315223455429073,1294.0124392495925,249.7758789062497,7,19,987.6433291435231
2018-07-18 20:00:00,5.761716842651364,3302.7004604739564,248.558377583821,7,20,2800.5085449218727
2018-07-18 21:00:00,6.254590113957718,4297.623459714262,261.4152832031247,7,21,3693.57287597656
2018-07-18 22:00:00,6.41684238115946,4942.013725831975,281.49733988443967,7,22,4205.118865966791
2018-07-18 23:00:00,4.377987504005426,1210.8067772882637,288.6025950113927,7,23,983.955902099606
2018-07-19 00:00:00,5.213529745737708,2387.111804377173,274.45205179850217,7,0,1935.099273681638
2018-07-19 01:00:00,6.304404815038038,4430.2191944509295,286.93460083007767,7,1,3858.626525878904
2018-07-19 02:00:00,5.919484615325925,3604.956990997118,294.63412984212204,7,2,3098.869293212888
2018-07-19 03:00:00,5.169566710789993,2282.089255454182,283.957646687825,7,3,1798.188796997068
2018-07-19 04:00:00,5.217560927073154,2378.2743935812177,260.942220052083,7,4,1828.036697387693
2018-07-19 05:00:00,6.502837022145584,5052.900253766684,236.758417765299,7,5,4446.321228027335
2018-07-19 06:00:00,7.124849716822304,6617.798441984291,223.3252003987625,7,6,6050.59844970702
2018-07-19 07:00:00,6.07568955421447,3944.941422376909,239.2866999308264,7,7,3874.2161254882776
2018-07-19 08:00:00,5.993675470352168,3845.200124243167,255.24083201090448,7,8,3545.168121337889
2018-07-19 09:00:00,6.727459430694577,5440.244508707325,260.74906667073515,7,9,4866.558959960928
2018-07-19 10:00:00,7.021546999613438,6206.562649720028,260.6402791341142,7,10,5569.1376342773365
2018-07-19 11:00:00,5.990175962448116,4005.497472924149,261.26786295572884,7,11,3595.823059082021
2018-07-19 12:00:00,6.200618982315057,4232.006063408036,260.5405731201167,7,12,3751.145751953122
2018-07-19 13:00:00,5.881828546524043,3591.373360011703,251.54386647542265,7,13,3085.600952148435
2018-07-19 14:00:00,4.051452517509457,876.5446600584623,256.5485356648758,7,14,780.7197303771952
2018-07-19 15:00:00,3.650179227193192,470.21043495780566,262.71627553303983,7,15,346.3622169494617
2018-07-19 16:00:00,4.875149408976232,1880.452827493262,289.7963002522782,7,16,1419.6618804931609
2018-07-19 17:00:00,5.000326077143343,2032.4057544966229,295.89230855305954,7,17,1542.730300903318
2018-07-19 18:00:00,3.6066239674886007,591.8900722791068,304.1603495279944,7,18,422.5248260498034
2018-07-19 20:00:00,4.048577864964799,818.5910640598228,289.96493530273386,7,20,558.8694725036617
2018-07-19 21:00:00,4.655687491099035,1612.175230720742,268.95956420898386,7,21,1217.2187881469704
2018-07-19 22:00:00,5.740899085998531,3264.285197143038,252.3355840047195,7,22,2491.093780517574
2018-07-19 23:00:00,5.660182237625118,3121.586335808466,241.66156768798783,7,23,2518.829986572263
2018-07-20 00:00:00,5.422795693079627,2700.540196713915,252.884015401204,7,0,2198.666290283201
2018-07-20 01:00:00,5.670974890391025,3164.7566116717426,262.7201792399083,7,1,2568.731597900388
2018-07-20 02:00:00,5.857104460398353,3674.944539809301,282.52393086751266,7,2,3082.239944458006
2018-07-20 03:00:00,5.444171826044712,2829.423489109172,295.7016499837235,7,3,2196.582992553709
2018-07-20 04:00:00,5.865995327631629,3613.267730665823,311.6269683837885,7,4,2969.088439941404
2018-07-20 05:00:00,5.759919802347816,3369.892680597424,304.1692555745437,7,5,2827.6582641601526
2018-07-20 06:00:00,3.642589529355364,486.957264729564,299.11275227864536,7,6,436.1096830368031
2018-07-20 08:00:00,3.508925278981522,353.1238183353491,283.895385742187,7,8,314.22809696197425
2018-07-20 11:00:00,3.932487169901527,795.8224392182879,316.91654459635384,7,11,585.447912454604
2018-07-20 12:00:00,4.696817954381303,1771.8698080680972,124.46455383300776,7,12,1515.3301620483376
2018-07-20 13:00:00,4.850186705589291,1889.090089238913,6.839610656102495,7,13,1582.785415649411
2018-07-20 14:00:00,5.044845342636102,2216.9778969177432,16.533245245615614,7,14,1817.755210876463
2018-07-20 15:00:00,4.932035684585567,2002.361770049272,6.743603507677695,7,15,1614.9092102050752
2018-07-20 16:00:00,4.577870845794672,1532.2755702918969,296.7374953031537,7,16,1162.8216476440414
2018-07-20 17:00:00,5.0437502861022905,2086.583112713186,335.6442718505855,7,17,1579.444412231442
2018-07-20 18:00:00,4.7433092991510994,1753.0429413685451,343.2881164550775,7,18,1293.8447647094702
2018-07-20 19:00:00,4.066489855448402,941.5048679521988,347.5687255859372,7,19,618.6725896149865
2018-07-20 20:00:00,6.19507002830505,4616.114111963232,73.0012992223102,7,20,3714.841842651362
2018-07-20 21:00:00,7.127149661382035,6506.3080122207175,21.33586613337195,7,21,5577.03393554687
2018-07-20 22:00:00,6.709291378657021,5464.479920767362,21.0572554270426,7,22,4549.267303466786
2018-07-20 23:00:00,5.642382621765132,3119.985886490552,39.09073003133133,7,23,2353.8460693359348
2018-07-21 01:00:00,3.794256607691441,580.9090129434214,73.01733072598772,7,1,255.7140722274778
2018-07-21 02:00:00,3.8221947749455736,599.7602524913028,32.69107818603512,7,2,387.6718978881832
2018-07-21 13:00:00,4.40996360778808,1336.3762514347827,9.732720732688868,7,13,986.9327621459938
2018-07-21 14:00:00,4.753715038299557,1673.679276291792,17.585278352101582,7,14,1357.642807006834
2018-07-21 15:00:00,4.939685503641758,1969.750811398928,26.7301832834879,7,15,1621.3456878662082
2018-07-21 16:00:00,5.520982027053829,2922.3782676973824,49.07905705769852,7,16,2165.7142333984348
2018-07-21 17:00:00,5.40015530586242,2656.36125066244,37.3997364044189,7,17,1935.719604492185
2018-07-21 18:00:00,4.694821278254185,1605.730713570946,33.31489976247147,7,18,1143.560615539548
2018-07-21 19:00:00,4.696259578069046,1611.095954983426,21.137566566467218,7,19,1080.996589660641
2018-07-21 20:00:00,5.101293961207067,2184.7362592421027,12.156808058420792,7,20,1472.578384399412
2018-07-21 21:00:00,4.3457191785176565,1150.113460449775,6.314101696014393,7,21,791.7293853759745
2018-07-21 22:00:00,4.223195791244501,1003.641541324838,239.84200918674443,7,22,632.2404289245582
2018-07-22 10:00:00,3.927558541297907,721.6387292665839,271.137603759765,7,10,518.975679397582
2018-07-22 11:00:00,4.708641131718951,1656.55558147564,271.1765034993485,7,11,1406.352508544918
2018-07-23 04:00:00,4.39645957946777,1272.6637886206158,184.12201436360635,7,4,942.721145629881
2018-07-23 05:00:00,4.234968503316236,1165.4783396570797,190.78883361816364,7,5,907.335839271544
2018-07-23 22:00:00,3.8629666368166578,2134.061384637036,235.2827428181964,7,22,1300.7796669006343
2018-07-24 01:00:00,5.6813348134358685,3848.0512817918175,288.5823008219397,7,1,3378.015129089353
2018-07-24 02:00:00,4.781910181045527,1812.928006838861,187.8170757293699,7,2,1495.4323883056618
2018-07-24 03:00:00,4.774227857589717,1890.441763168611,93.38448365529364,7,3,1541.641593933104
2018-07-24 04:00:00,4.001324057579036,1051.112782221906,179.81005859374986,7,4,745.9118881225579
