PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-09-02T11:00:00Z,2022-09-02T10:00:00Z,PT60M,19.0,173,56.3,2.5,333,0,0,333,320,333,18.7,33.4,0.0,979.9,142,3.3,41,0.16
2022-09-02T12:00:00Z,2022-09-02T11:00:00Z,PT60M,19.2,151,65.7,2.6,246,0,0,246,236,246,19.8,33.2,0.0,979.6,148,3.0,44,0.16
2022-09-02T13:00:00Z,2022-09-02T12:00:00Z,PT60M,19.2,133,64.6,2.8,220,0,0,220,211,220,21.1,33.7,0.0,979.2,156,3.1,50,0.16
2022-09-02T14:00:00Z,2022-09-02T13:00:00Z,PT60M,18.9,117,70.5,2.8,145,0,0,145,140,145,22.3,34.3,0.0,979.2,171,3.7,58,0.16
2022-09-02T15:00:00Z,2022-09-02T14:00:00Z,PT60M,18.0,104,72.2,2.8,92,0,0,92,88,92,23.0,36.2,0.0,979.4,183,4.4,67,0.16
2022-09-02T16:00:00Z,2022-09-02T15:00:00Z,PT60M,16.0,92,63.4,3.7,59,0,0,59,57,59,23.7,43.9,0.0,979.5,191,4.8,77,0.16
2022-09-02T17:00:00Z,2022-09-02T16:00:00Z,PT60M,13.6,81,51.6,5.4,17,0,0,17,16,17,24.5,57.5,0.0,979.7,195,4.5,87,0.16
2022-09-02T18:00:00Z,2022-09-02T17:00:00Z,PT60M,12.1,69,89.8,7.2,0,0,0,0,0,0,25.4,71.7,0.0,980.0,193,3.5,96,0.16
2022-09-02T19:00:00Z,2022-09-02T18:00:00Z,PT60M,11.3,57,88.4,8.5,0,0,0,0,0,0,26.0,82.7,0.0,980.1,187,2.8,105,0.16
2022-09-02T20:00:00Z,2022-09-02T19:00:00Z,PT60M,11.1,44,87.4,9.3,0,0,0,0,0,0,26.3,88.7,0.0,980.2,179,2.8,113,0.16
2022-09-02T21:00:00Z,2022-09-02T20:00:00Z,PT60M,11.1,29,89.3,9.8,0,0,0,0,0,0,26.6,91.9,0.0,980.4,158,3.1,119,0.16
2022-09-02T22:00:00Z,2022-09-02T21:00:00Z,PT60M,11.2,12,89.3,10.0,0,0,0,0,0,0,26.8,92.6,0.0,980.6,134,3.7,122,0.16
2022-09-02T23:00:00Z,2022-09-02T22:00:00Z,PT60M,11.0,-6,89.8,9.9,0,0,0,0,0,0,26.9,92.6,0.0,980.7,119,4.0,122,0.16
2022-09-03T00:00:00Z,2022-09-02T23:00:00Z,PT60M,10.8,-23,87.4,9.8,0,0,0,0,0,0,26.8,93.4,0.0,980.6,103,4.0,120,0.17
2022-09-03T01:00:00Z,2022-09-03T00:00:00Z,PT60M,10.7,-39,81.0,9.8,0,0,0,0,0,0,26.6,93.7,0.0,980.4,93,4.6,115,0.17
2022-09-03T02:00:00Z,2022-09-03T01:00:00Z,PT60M,10.7,-53,71.5,9.6,0,0,0,0,0,0,26.1,93.2,0.0,980.3,94,5.2,108,0.17
2022-09-03T03:00:00Z,2022-09-03T02:00:00Z,PT60M,10.5,-65,64.2,9.4,0,0,0,0,0,0,25.9,92.6,0.0,980.2,98,5.3,100,0.17
2022-09-03T04:00:00Z,2022-09-03T03:00:00Z,PT60M,10.3,-77,87.3,9.1,0,0,0,0,0,0,25.8,92.4,0.0,980.2,104,5.3,90,0.17
2022-09-03T05:00:00Z,2022-09-03T04:00:00Z,PT60M,10.2,-88,94.1,9.0,7,0,0,7,7,7,25.5,92.3,0.0,980.1,105,5.0,81,0.17
2022-09-03T06:00:00Z,2022-09-03T05:00:00Z,PT60M,10.2,-100,86.9,9.0,36,0,0,36,35,36,25.2,92.5,0.0,980.0,104,4.5,71,0.17
2022-09-03T07:00:00Z,2022-09-03T06:00:00Z,PT60M,10.3,-113,79.5,9.2,88,0,0,88,85,88,25.2,92.8,0.0,980.0,99,4.0,61,0.17
2022-09-03T08:00:00Z,2022-09-03T07:00:00Z,PT60M,10.3,-127,77.7,9.2,124,0,0,124,119,124,25.3,92.5,0.0,980.4,98,3.9,53,0.17
2022-09-03T09:00:00Z,2022-09-03T08:00:00Z,PT60M,10.4,-145,73.0,9.0,181,0,0,181,174,181,24.9,91.3,0.0,980.7,104,3.8,46,0.17
2022-09-03T10:00:00Z,2022-09-03T09:00:00Z,PT60M,10.5,-165,71.8,8.8,204,0,0,204,196,204,24.5,89.5,0.0,980.8,106,3.5,42,0.17
2022-09-03T11:00:00Z,2022-09-03T10:00:00Z,PT60M,10.5,173,68.1,8.8,233,0,0,233,224,233,24.5,89.1,0.0,980.8,102,3.2,41,0.17
2022-09-03T12:00:00Z,2022-09-03T11:00:00Z,PT60M,10.5,151,68.2,9.0,220,0,0,220,212,220,24.8,90.3,0.0,980.6,95,3.2,44,0.17
2022-09-03T13:00:00Z,2022-09-03T12:00:00Z,PT60M,10.5,133,73.8,9.2,158,0,0,158,152,158,24.9,91.7,0.0,980.3,87,3.3,50,0.17
2022-09-03T14:00:00Z,2022-09-03T13:00:00Z,PT60M,10.4,117,74.8,9.3,118,0,0,118,113,118,24.5,92.7,0.0,980.1,79,3.6,59,0.17
2022-09-03T15:00:00Z,2022-09-03T14:00:00Z,PT60M,10.3,104,68.5,9.2,97,0,0,97,93,97,23.7,92.7,0.0,980.0,79,3.7,68,0.17
2022-09-03T16:00:00Z,2022-09-03T15:00:00Z,PT60M,10.1,92,47.1,8.9,75,0,0,75,72,75,22.9,92.3,0.0,980.0,81,3.5,77,0.17
2022-09-03T17:00:00Z,2022-09-03T16:00:00Z,PT60M,9.9,81,29.2,8.7,19,0,0,19,19,19,22.3,92.4,0.0,980.1,79,2.8,87,0.17
2022-09-03T18:00:00Z,2022-09-03T17:00:00Z,PT60M,9.8,70,41.0,8.6,0,0,0,0,0,0,22.0,92.6,0.0,980.3,69,2.3,97,0.17
2022-09-03T19:00:00Z,2022-09-03T18:00:00Z,PT60M,9.7,57,42.7,8.6,0,0,0,0,0,0,22.0,92.9,0.0,980.5,61,2.3,105,0.17
2022-09-03T20:00:00Z,2022-09-03T19:00:00Z,PT60M,9.8,44,42.8,8.6,0,0,0,0,0,0,22.0,92.4,0.0,980.6,59,2.2,113,0.17
2022-09-03T21:00:00Z,2022-09-03T20:00:00Z,PT60M,9.8,29,44.1,8.3,0,0,0,0,0,0,21.8,90.7,0.0,980.8,66,1.9,119,0.17
2022-09-03T22:00:00Z,2022-09-03T21:00:00Z,PT60M,9.9,12,45.3,8.1,0,0,0,0,0,0,21.4,88.7,0.0,981.1,74,1.7,122,0.17
2022-09-03T23:00:00Z,2022-09-03T22:00:00Z,PT60M,9.9,-6,43.7,7.8,0,0,0,0,0,0,20.8,86.9,0.0,981.2,73,1.6,123,0.17
2022-09-04T00:00:00Z,2022-09-03T23:00:00Z,PT60M,9.9,-23,44.6,7.7,0,0,0,0,0,0,20.2,85.7,0.0,981.2,58,1.7,120,0.17
2022-09-04T01:00:00Z,2022-09-04T00:00:00Z,PT60M,9.9,-39,56.1,7.6,0,0,0,0,0,0,19.5,85.2,0.0,981.2,42,2.0,115,0.17
2022-09-04T02:00:00Z,2022-09-04T01:00:00Z,PT60M,9.8,-53,41.5,7.5,0,0,0,0,0,0,18.6,85.7,0.0,981.2,41,2.3,108,0.17
2022-09-04T03:00:00Z,2022-09-04T02:00:00Z,PT60M,9.6,-66,39.1,7.5,0,0,0,0,0,0,17.6,86.2,0.0,981.2,49,2.4,100,0.17
2022-09-04T04:00:00Z,2022-09-04T03:00:00Z,PT60M,9.5,-77,44.5,7.2,1,0,0,1,1,1,16.8,85.4,0.0,981.4,56,2.3,91,0.17
2022-09-04T05:00:00Z,2022-09-04T04:00:00Z,PT60M,9.6,-89,66.8,6.8,44,0,0,44,42,44,16.1,82.8,0.0,981.8,61,2.3,81,0.17
2022-09-04T06:00:00Z,2022-09-04T05:00:00Z,PT60M,10.0,-100,29.9,6.5,167,69,23,190,188,248,15.6,78.5,0.0,982.1,65,2.3,71,0.17
2022-09-04T07:00:00Z,2022-09-04T06:00:00Z,PT60M,11.0,-113,10.2,6.1,158,488,238,396,457,666,15.4,71.8,0.0,982.4,71,2.4,62,0.17
2022-09-04T08:00:00Z,2022-09-04T07:00:00Z,PT60M,12.5,-127,0.0,5.6,111,785,470,581,716,827,15.4,63.1,0.0,982.9,76,2.3,53,0.17
2022-09-04T09:00:00Z,2022-09-04T08:00:00Z,PT60M,14.0,-145,0.7,5.1,123,811,559,682,854,792,15.6,54.7,0.0,983.0,80,1.9,46,0.17
2022-09-04T10:00:00Z,2022-09-04T09:00:00Z,PT60M,15.6,-165,12.8,4.6,265,518,382,647,775,665,15.8,47.8,0.0,982.7,79,1.5,42,0.17
2022-09-04T11:00:00Z,2022-09-04T10:00:00Z,PT60M,17.4,173,44.7,4.5,397,26,19,416,409,416,16.0,42.4,0.0,982.4,59,0.9,42,0.17
2022-09-04T12:00:00Z,2022-09-04T11:00:00Z,PT60M,18.6,151,57.9,4.9,298,0,0,298,286,298,16.4,40.3,0.0,982.2,4,0.9,45,0.17
2022-09-04T13:00:00Z,2022-09-04T12:00:00Z,PT60M,19.0,133,57.0,5.1,268,0,0,268,257,268,16.6,40.1,0.0,981.9,348,1.3,51,0.17
2022-09-04T14:00:00Z,2022-09-04T13:00:00Z,PT60M,19.0,117,66.1,5.1,166,0,0,166,160,166,16.7,39.9,0.0,981.8,345,1.6,59,0.17
2022-09-04T15:00:00Z,2022-09-04T14:00:00Z,PT60M,18.8,104,56.0,5.2,142,0,0,142,137,142,16.5,40.7,0.0,981.9,349,2.0,68,0.17
2022-09-04T16:00:00Z,2022-09-04T15:00:00Z,PT60M,17.5,93,27.8,5.6,102,76,16,118,114,173,16.0,45.6,0.0,982.0,350,1.8,78,0.17
2022-09-04T17:00:00Z,2022-09-04T16:00:00Z,PT60M,15.1,81,24.1,5.3,19,63,6,25,20,38,15.3,52.1,0.0,982.1,341,1.5,88,0.17
2022-09-04T18:00:00Z,2022-09-04T17:00:00Z,PT60M,13.1,70,44.2,4.2,0,0,0,0,0,0,14.4,54.6,0.0,982.4,333,1.3,97,0.17
2022-09-04T19:00:00Z,2022-09-04T18:00:00Z,PT60M,12.2,58,30.4,3.8,0,0,0,0,0,0,14.0,56.2,0.0,982.8,323,1.4,106,0.17
2022-09-04T20:00:00Z,2022-09-04T19:00:00Z,PT60M,11.8,44,2.9,3.7,0,0,0,0,0,0,13.9,57.7,0.0,983.1,336,1.5,113,0.17
2022-09-04T21:00:00Z,2022-09-04T20:00:00Z,PT60M,11.7,29,7.1,3.3,0,0,0,0,0,0,13.9,56.4,0.0,983.5,23,1.5,119,0.17
2022-09-04T22:00:00Z,2022-09-04T21:00:00Z,PT60M,11.7,12,0.0,2.3,0,0,0,0,0,0,13.8,52.7,0.0,983.8,76,1.8,123,0.17
2022-09-04T23:00:00Z,2022-09-04T22:00:00Z,PT60M,11.9,-6,0.0,1.4,0,0,0,0,0,0,13.7,48.8,0.0,983.8,108,2.0,123,0.17
2022-09-05T00:00:00Z,2022-09-04T23:00:00Z,PT60M,12.1,-23,9.9,0.9,0,0,0,0,0,0,13.7,46.4,0.0,983.7,121,1.9,121,0.18
2022-09-05T01:00:00Z,2022-09-05T00:00:00Z,PT60M,12.1,-39,30.0,0.5,0,0,0,0,0,0,13.7,44.9,0.0,983.5,127,1.8,116,0.18
2022-09-05T02:00:00Z,2022-09-05T01:00:00Z,PT60M,12.2,-53,30.7,0.2,0,0,0,0,0,0,13.9,43.9,0.0,983.4,125,1.6,109,0.18
2022-09-05T03:00:00Z,2022-09-05T02:00:00Z,PT60M,12.3,-66,31.0,0.1,0,0,0,0,0,0,14.0,43.4,0.0,983.3,110,1.3,100,0.18
2022-09-05T04:00:00Z,2022-09-05T03:00:00Z,PT60M,12.4,-78,30.8,0.1,5,0,0,5,5,5,13.8,43.0,0.0,983.3,105,1.3,91,0.18
2022-09-05T05:00:00Z,2022-09-05T04:00:00Z,PT60M,12.9,-89,11.9,0.7,47,306,58,106,102,293,13.5,43.3,0.0,983.5,107,1.2,81,0.18
2022-09-05T06:00:00Z,2022-09-05T05:00:00Z,PT60M,14.2,-101,11.9,1.0,114,415,131,245,266,567,13.2,40.4,0.0,983.7,57,0.9,71,0.18
2022-09-05T07:00:00Z,2022-09-05T06:00:00Z,PT60M,15.7,-113,3.6,0.8,99,699,334,433,518,801,13.1,36.4,0.0,984.0,12,1.7,62,0.18
2022-09-05T08:00:00Z,2022-09-05T07:00:00Z,PT60M,17.0,-128,8.7,1.2,161,640,374,535,643,750,13.1,34.3,0.0,984.2,4,2.3,54,0.18
2022-09-05T09:00:00Z,2022-09-05T08:00:00Z,PT60M,18.4,-145,7.9,1.5,176,677,464,640,788,734,13.1,32.4,0.0,984.1,344,2.1,47,0.18
2022-09-05T10:00:00Z,2022-09-05T09:00:00Z,PT60M,19.4,-165,48.1,1.8,314,104,75,389,404,396,13.1,31.0,0.0,983.7,312,2.5,43,0.18
2022-09-05T11:00:00Z,2022-09-05T10:00:00Z,PT60M,20.3,172,44.6,2.3,365,73,54,420,429,421,13.2,30.5,0.0,983.2,307,3.3,42,0.18
2022-09-05T12:00:00Z,2022-09-05T11:00:00Z,PT60M,20.1,151,26.5,3.1,351,244,174,525,582,547,13.4,32.4,0.0,982.9,336,4.1,45,0.18
2022-09-05T13:00:00Z,2022-09-05T12:00:00Z,PT60M,18.9,133,49.9,3.9,297,23,15,312,307,318,13.4,36.9,0.0,982.9,358,4.8,51,0.18
2022-09-05T14:00:00Z,2022-09-05T13:00:00Z,PT60M,18.6,118,34.9,4.0,174,275,131,304,335,457,13.6,38.1,0.0,982.9,346,4.3,59,0.18
2022-09-05T15:00:00Z,2022-09-05T14:00:00Z,PT60M,18.3,105,9.8,4.0,119,465,179,298,337,627,13.4,38.8,0.0,982.7,323,3.9,68,0.18
2022-09-05T16:00:00Z,2022-09-05T15:00:00Z,PT60M,17.2,93,30.7,4.4,98,57,12,109,106,150,12.9,42.7,0.0,982.8,317,3.3,78,0.18
2022-09-05T17:00:00Z,2022-09-05T16:00:00Z,PT60M,15.2,81,17.0,4.1,16,84,8,24,18,42,12.0,47.5,0.0,983.0,327,3.0,88,0.18
2022-09-05T18:00:00Z,2022-09-05T17:00:00Z,PT60M,12.9,70,15.8,3.0,0,0,0,0,0,0,11.3,50.9,0.0,983.4,344,3.2,97,0.18
2022-09-05T19:00:00Z,2022-09-05T18:00:00Z,PT60M,11.7,58,2.2,1.4,0,0,0,0,0,0,11.1,49.3,0.0,983.5,5,3.4,106,0.18
2022-09-05T20:00:00Z,2022-09-05T19:00:00Z,PT60M,10.7,44,0.0,0.1,0,0,0,0,0,0,10.8,47.8,0.0,983.5,19,3.3,114,0.18
2022-09-05T21:00:00Z,2022-09-05T20:00:00Z,PT60M,9.8,29,7.2,-0.2,0,0,0,0,0,0,10.6,49.8,0.0,983.5,32,3.2,120,0.18
2022-09-05T22:00:00Z,2022-09-05T21:00:00Z,PT60M,8.8,12,12.8,0.1,0,0,0,0,0,0,10.5,54.6,0.0,983.5,50,3.1,123,0.18
2022-09-05T23:00:00Z,2022-09-05T22:00:00Z,PT60M,8.0,-6,0.0,0.5,0,0,0,0,0,0,10.5,59.1,0.0,983.5,69,2.8,124,0.18
2022-09-06T00:00:00Z,2022-09-05T23:00:00Z,PT60M,7.5,-23,0.0,0.7,0,0,0,0,0,0,10.7,62.0,0.0,983.4,84,2.5,121,0.18
2022-09-06T01:00:00Z,2022-09-06T00:00:00Z,PT60M,7.0,-39,4.9,0.8,0,0,0,0,0,0,11.1,64.6,0.0,983.3,93,2.0,116,0.18
2022-09-06T02:00:00Z,2022-09-06T01:00:00Z,PT60M,6.7,-54,1.7,0.9,0,0,0,0,0,0,11.5,66.7,0.0,983.3,87,1.5,109,0.18
2022-09-06T03:00:00Z,2022-09-06T02:00:00Z,PT60M,6.4,-66,0.0,1.0,0,0,0,0,0,0,11.8,68.5,0.0,983.2,79,1.3,100,0.18
2022-09-06T04:00:00Z,2022-09-06T03:00:00Z,PT60M,6.4,-78,0.0,1.1,4,35,3,7,4,6,11.8,68.8,0.0,983.1,81,1.4,91,0.18
2022-09-06T05:00:00Z,2022-09-06T04:00:00Z,PT60M,7.8,-89,0.0,1.3,35,493,80,115,106,356,11.7,63.6,0.0,983.1,85,1.4,81,0.18
2022-09-06T06:00:00Z,2022-09-06T05:00:00Z,PT60M,10.2,-101,0.0,1.8,55,716,228,283,322,781,11.7,55.8,0.0,983.2,80,1.6,72,0.18
2022-09-06T07:00:00Z,2022-09-06T06:00:00Z,PT60M,12.4,-114,0.0,2.2,66,821,384,450,548,875,11.7,49.6,0.0,983.2,69,1.8,62,0.18
2022-09-06T08:00:00Z,2022-09-06T07:00:00Z,PT60M,14.5,-128,0.0,2.5,74,878,519,593,744,859,11.7,44.3,0.0,983.1,54,1.6,54,0.18
2022-09-06T09:00:00Z,2022-09-06T08:00:00Z,PT60M,16.2,-145,0.0,2.7,80,909,619,699,890,817,11.7,40.4,0.0,982.8,24,1.4,47,0.18
2022-09-06T10:00:00Z,2022-09-06T09:00:00Z,PT60M,17.2,-166,1.4,2.6,102,881,644,746,954,769,11.8,37.5,0.0,982.4,344,1.7,43,0.18
2022-09-06T11:00:00Z,2022-09-06T10:00:00Z,PT60M,17.8,172,18.4,2.1,285,459,339,625,744,629,11.9,35.0,0.0,982.0,326,2.4,42,0.18
2022-09-06T12:00:00Z,2022-09-06T11:00:00Z,PT60M,18.3,151,26.2,1.6,334,283,199,533,601,562,11.8,32.8,0.0,981.8,327,2.9,46,0.18
2022-09-06T13:00:00Z,2022-09-06T12:00:00Z,PT60M,18.6,133,31.0,1.2,324,175,111,435,467,484,11.5,31.1,0.0,981.4,330,3.1,52,0.18
2022-09-06T14:00:00Z,2022-09-06T13:00:00Z,PT60M,18.6,118,19.3,0.8,206,384,193,399,455,602,11.1,30.2,0.0,981.0,333,3.4,60,0.18
2022-09-06T15:00:00Z,2022-09-06T14:00:00Z,PT60M,18.1,105,16.8,0.6,141,383,134,275,302,565,10.7,30.8,0.0,980.8,343,3.7,69,0.18
2022-09-06T16:00:00Z,2022-09-06T15:00:00Z,PT60M,16.5,93,6.9,1.1,61,443,90,151,152,427,10.4,35.3,0.0,980.8,11,3.9,78,0.18
2022-09-06T17:00:00Z,2022-09-06T16:00:00Z,PT60M,13.4,82,0.5,1.4,12,129,12,24,16,44,10.1,44.2,0.0,981.1,35,4.2,88,0.18
2022-09-06T18:00:00Z,2022-09-06T17:00:00Z,PT60M,10.7,70,0.0,1.1,0,0,0,0,0,0,9.7,51.6,0.0,981.6,43,3.7,98,0.18
2022-09-06T19:00:00Z,2022-09-06T18:00:00Z,PT60M,9.4,58,0.0,0.8,0,0,0,0,0,0,9.5,55.0,0.0,981.9,50,3.1,107,0.18
2022-09-06T20:00:00Z,2022-09-06T19:00:00Z,PT60M,8.8,44,0.1,0.5,0,0,0,0,0,0,9.3,56.0,0.0,982.0,60,2.6,114,0.18
2022-09-06T21:00:00Z,2022-09-06T20:00:00Z,PT60M,8.2,29,3.3,0.2,0,0,0,0,0,0,9.3,57.0,0.0,982.0,65,2.4,120,0.18
2022-09-06T22:00:00Z,2022-09-06T21:00:00Z,PT60M,7.5,12,0.0,-0.1,0,0,0,0,0,0,9.3,58.6,0.0,982.2,70,2.7,123,0.18
2022-09-06T23:00:00Z,2022-09-06T22:00:00Z,PT60M,6.8,-6,0.0,-0.4,0,0,0,0,0,0,9.2,60.2,0.0,982.2,79,2.8,124,0.18
2022-09-07T00:00:00Z,2022-09-06T23:00:00Z,PT60M,6.4,-24,0.1,-0.4,0,0,0,0,0,0,9.4,61.9,0.0,982.0,95,2.8,121,0.18
2022-09-07T01:00:00Z,2022-09-07T00:00:00Z,PT60M,6.0,-40,11.6,-0.4,0,0,0,0,0,0,9.4,63.6,0.0,981.7,106,2.9,116,0.18
2022-09-07T02:00:00Z,2022-09-07T01:00:00Z,PT60M,5.8,-54,19.9,-0.5,0,0,0,0,0,0,9.1,64.3,0.0,981.3,112,2.9,109,0.18
2022-09-07T03:00:00Z,2022-09-07T02:00:00Z,PT60M,5.6,-67,7.6,-0.6,0,0,0,0,0,0,8.9,64.3,0.0,980.9,115,2.9,101,0.18
2022-09-07T04:00:00Z,2022-09-07T03:00:00Z,PT60M,5.5,-78,0.0,-0.8,4,29,3,6,3,5,8.9,63.9,0.0,980.6,115,2.9,91,0.18
2022-09-07T05:00:00Z,2022-09-07T04:00:00Z,PT60M,6.8,-90,0.0,-0.7,36,479,76,112,104,344,9.1,59.0,0.0,980.6,115,2.8,82,0.18
2022-09-07T06:00:00Z,2022-09-07T05:00:00Z,PT60M,9.5,-101,0.0,-0.2,58,708,223,281,322,774,9.5,50.9,0.0,980.5,121,2.8,72,0.18
2022-09-07T07:00:00Z,2022-09-07T06:00:00Z,PT60M,12.3,-114,0.2,0.8,72,808,374,447,546,870,10.0,45.4,0.0,980.5,131,2.9,62,0.18
2022-09-07T08:00:00Z,2022-09-07T07:00:00Z,PT60M,14.6,-128,0.0,2.0,79,870,511,590,743,856,10.6,42.5,0.0,980.5,145,3.0,54,0.18
2022-09-07T09:00:00Z,2022-09-07T08:00:00Z,PT60M,16.4,-146,0.0,2.8,86,898,608,694,887,811,11.1,40.2,0.0,980.2,161,3.4,47,0.18
2022-09-07T10:00:00Z,2022-09-07T09:00:00Z,PT60M,17.8,-166,0.0,3.5,92,905,658,750,965,773,11.7,38.6,0.0,979.6,171,3.6,43,0.18
2022-09-07T11:00:00Z,2022-09-07T10:00:00Z,PT60M,18.9,172,0.1,4.2,96,899,659,755,971,764,12.3,37.9,0.0,979.0,177,3.7,43,0.18
2022-09-07T12:00:00Z,2022-09-07T11:00:00Z,PT60M,19.6,151,0.0,5.0,95,882,614,709,907,789,13.0,38.3,0.0,978.5,184,3.7,46,0.18
2022-09-07T13:00:00Z,2022-09-07T12:00:00Z,PT60M,19.9,133,13.4,5.5,207,527,325,533,640,678,13.7,39.0,0.0,978.1,192,3.6,52,0.18
2022-09-07T14:00:00Z,2022-09-07T13:00:00Z,PT60M,19.9,118,11.4,6.0,147,550,285,431,514,683,14.0,40.1,0.0,977.7,202,3.5,60,0.18
2022-09-07T15:00:00Z,2022-09-07T14:00:00Z,PT60M,19.6,105,10.0,6.4,118,484,167,285,321,639,13.9,42.4,0.0,977.5,208,3.4,69,0.18
2022-09-07T16:00:00Z,2022-09-07T15:00:00Z,PT60M,18.2,93,2.5,7.2,54,461,93,147,150,429,13.7,48.6,0.0,977.5,214,3.0,79,0.18
2022-09-07T17:00:00Z,2022-09-07T16:00:00Z,PT60M,15.6,82,4.3,7.5,12,93,9,20,14,36,13.4,58.7,0.0,977.7,222,2.5,89,0.18
2022-09-07T18:00:00Z,2022-09-07T17:00:00Z,PT60M,13.4,70,10.4,7.4,0,0,0,0,0,0,13.0,66.8,0.0,977.9,223,2.2,98,0.18
2022-09-07T19:00:00Z,2022-09-07T18:00:00Z,PT60M,12.4,58,3.9,7.3,0,0,0,0,0,0,12.6,71.3,0.0,977.9,219,1.8,107,0.18
2022-09-07T20:00:00Z,2022-09-07T19:00:00Z,PT60M,11.7,44,1.3,7.3,0,0,0,0,0,0,12.5,74.2,0.0,977.7,214,1.3,115,0.18
2022-09-07T21:00:00Z,2022-09-07T20:00:00Z,PT60M,11.3,29,0.0,7.3,0,0,0,0,0,0,12.2,76.4,0.0,977.5,197,0.6,120,0.18
2022-09-07T22:00:00Z,2022-09-07T21:00:00Z,PT60M,11.0,12,2.1,7.2,0,0,0,0,0,0,11.9,77.7,0.0,977.5,56,0.2,124,0.18
2022-09-07T23:00:00Z,2022-09-07T22:00:00Z,PT60M,10.5,-6,0.0,7.0,0,0,0,0,0,0,11.6,79.0,0.0,977.5,34,0.7,124,0.18
2022-09-08T00:00:00Z,2022-09-07T23:00:00Z,PT60M,10.1,-24,0.0,6.9,0,0,0,0,0,0,11.3,80.9,0.0,977.3,51,1.2,122,0.17
2022-09-08T01:00:00Z,2022-09-08T00:00:00Z,PT60M,9.7,-40,0.0,6.9,0,0,0,0,0,0,11.0,82.5,0.0,977.1,68,1.5,117,0.17
2022-09-08T02:00:00Z,2022-09-08T01:00:00Z,PT60M,9.4,-54,0.8,6.7,0,0,0,0,0,0,10.7,83.4,0.0,976.7,78,1.5,109,0.17
2022-09-08T03:00:00Z,2022-09-08T02:00:00Z,PT60M,9.1,-67,24.3,6.6,0,0,0,0,0,0,10.8,83.9,0.0,976.5,70,1.4,101,0.17
2022-09-08T04:00:00Z,2022-09-08T03:00:00Z,PT60M,9.1,-79,17.0,6.5,4,7,1,4,4,4,11.4,83.7,0.0,976.4,56,1.6,91,0.17
2022-09-08T05:00:00Z,2022-09-08T04:00:00Z,PT60M,10.4,-90,2.3,6.7,48,292,47,95,91,244,12.4,78.3,0.0,976.6,52,1.7,82,0.17
2022-09-08T06:00:00Z,2022-09-08T05:00:00Z,PT60M,13.0,-102,6.5,7.3,102,441,139,241,269,569,14.0,68.2,0.0,976.9,54,2.0,72,0.17
2022-09-08T07:00:00Z,2022-09-08T06:00:00Z,PT60M,15.6,-114,0.0,7.5,103,686,315,419,508,796,15.7,58.5,0.0,977.2,58,2.3,63,0.17
2022-09-08T08:00:00Z,2022-09-08T07:00:00Z,PT60M,17.7,-129,0.0,7.0,124,740,432,556,694,795,16.7,49.7,0.0,977.2,69,2.2,54,0.17
2022-09-08T09:00:00Z,2022-09-08T08:00:00Z,PT60M,19.5,-146,0.0,6.2,140,768,517,657,832,763,17.2,41.9,0.0,977.1,77,1.4,48,0.17
2022-09-08T10:00:00Z,2022-09-08T09:00:00Z,PT60M,20.9,-166,0.0,5.8,120,834,603,723,927,744,18.0,37.3,0.0,977.0,52,0.6,44,0.17
2022-09-08T11:00:00Z,2022-09-08T10:00:00Z,PT60M,21.9,172,0.0,5.9,116,842,614,730,938,739,18.8,35.5,0.0,976.7,9,0.8,43,0.17
2022-09-08T12:00:00Z,2022-09-08T11:00:00Z,PT60M,22.3,151,0.0,5.7,111,832,575,686,878,765,18.6,34.1,0.0,976.5,10,1.4,46,0.17
2022-09-08T13:00:00Z,2022-09-08T12:00:00Z,PT60M,22.4,133,0.0,5.2,100,812,497,597,755,805,18.4,32.8,0.0,976.3,14,1.8,52,0.17
2022-09-08T14:00:00Z,2022-09-08T13:00:00Z,PT60M,22.4,118,0.0,5.0,90,754,374,465,574,820,18.6,32.1,0.0,976.2,21,1.8,60,0.17
2022-09-08T15:00:00Z,2022-09-08T14:00:00Z,PT60M,22.1,105,0.2,4.7,76,643,228,305,358,748,19.0,32.3,0.0,976.1,30,2.0,69,0.17
2022-09-08T16:00:00Z,2022-09-08T15:00:00Z,PT60M,20.5,93,20.5,4.6,81,145,25,107,105,191,19.4,35.3,0.0,976.2,40,2.5,79,0.17
2022-09-08T17:00:00Z,2022-09-08T16:00:00Z,PT60M,17.7,82,18.2,2.9,11,60,5,16,13,27,19.7,37.3,0.0,976.5,51,3.1,89,0.17
2022-09-08T18:00:00Z,2022-09-08T17:00:00Z,PT60M,15.7,70,28.6,0.4,0,0,0,0,0,0,20.0,35.2,0.0,976.8,66,3.5,98,0.17
2022-09-08T19:00:00Z,2022-09-08T18:00:00Z,PT60M,14.5,58,48.0,-0.8,0,0,0,0,0,0,20.4,35.0,0.0,976.9,76,3.7,107,0.17
2022-09-08T20:00:00Z,2022-09-08T19:00:00Z,PT60M,13.6,44,56.6,-0.8,0,0,0,0,0,0,20.9,37.0,0.0,976.9,75,4.0,115,0.17
